,Entry,CHW Flowrate,CHWRT,CHWST,Chilled Water Request,OA Humidity,OA Temperature,Apparent Power,3rd Floor AHU-1|SA Airflow,3rd Floor AHU-2|SA Airflow,3rd Floor AHU-3|SA Airflow,3rd Floor AHU-7|SA Airflow,3rd Floor AHU-8|SA Airflow,Level 2 AHU-4|SA Airflow,Level 2 AHU-5|SA Airflow,Roof AHU-10|SA Airflow,Roof AHU-11|SA Airflow,Roof AHU-12|SA Airflow,Roof AHU-9|SA Airflow,3rd Floor AHU-1|RA Humidity,3rd Floor AHU-2|RA Humidity,3rd Floor AHU-3|RA Humidity,3rd Floor AHU-7|RA Humidity,3rd Floor AHU-8|RA Humidity,Level 2 AHU-4|RA Humidity,Level 2 AHU-5|RA Humidity,Roof AHU-10|RA Humidity,Roof AHU-11|RA Humidity,Roof AHU-12|RA Humidity,Roof AHU-9|RA Humidity,Run Time
1582,143,7.984531403,52.21713638,46.18286133,0,62.45001221,67.62200165,379277,1771.02356,0,1932.180908,981.5346069,10316.25098,701.357605,0,8180.724121,11176.8125,8316.881836,5925.875,38.75999832,28.74961472,40.03830338,43.32991028,44.09061432,46.42767334,42.58000183,45.59101105,45.53092194,45.14369583,45.27145004,0
1583,144,13.46600342,52.20000076,46.28279877,1,62.44701004,67.62200165,379432,1733.881226,0,1930.801147,977.7139893,10338.84375,676.5067749,0,8064.794434,11217.58887,8772.945313,6061.388672,38.75999832,28.76761246,40.03030014,43.77584457,44.08461761,45.71392822,42.58000183,46.04294586,45.52492142,45.47364807,45.25944901,1
1584,145,18.9638958,52.20000076,46.38284683,1,62.44401169,67.62200165,379565,1696.73877,0,1929.421265,973.8934326,10361.4375,651.6560059,0,7948.865234,11258.36621,9229.007813,6196.901855,38.75999832,28.78560829,40.02230072,44.22177505,44.0786171,45.00018311,42.58000183,46.49487686,45.51891708,45.80360031,45.24744415,2
1585,146,4.136898994,52.36550903,46.31724548,0,62.44100952,67.62200165,379699,1659.596436,0,1928.041382,970.0728149,10384.03027,626.8052368,0,7832.935547,11299.14355,9685.071289,6332.415039,38.75999832,28.80360603,40.01429749,44.66770935,44.07262039,44.28643799,42.58000183,46.94680786,45.51291656,46.13354874,45.23544312,0
1586,147,0.027198564,52.48297119,46.3829689,0,62.43999863,67.62200165,410532,1655.180298,0,1931.591431,956.2989502,10406.62305,621.3309937,0,7831.379883,11328.03711,9906.023438,6401.182617,38.74363708,28.79839325,40.00999832,44.9950676,44.06662369,43.74056244,42.57283401,47.11772156,45.50075531,46.43969727,45.21032333,0
1587,148,0,52.58293152,46.48293304,0,62.43999863,67.61522675,412090,1657.508301,0,1936.404175,939.1531372,10429.2168,621.3309937,0,8030.820313,11334.49707,9649.411133,6360.616211,38.71063614,28.78038979,40.00999832,45.15306854,44.06062317,43.40441895,42.56083679,47.03768539,45.48275757,46.72161102,45.17432022,0
1588,149,0,52.68291473,46.41708755,0,62.43999863,67.60722351,413391,1659.836304,0,1941.217041,922.0073242,10451.80957,621.3309937,0,8230.259766,11340.95703,9392.798828,6320.050293,38.67763519,28.76238823,40.00999832,45.3110733,44.05462646,43.06827545,42.54883957,46.95764923,45.46476364,47.00352478,45.13831711,0
1589,150,0,52.78282547,46.40000153,0,62.43999863,67.59922028,414692,1662.164307,0,1946.029785,904.8615723,10474.40234,621.3309937,0,8429.700195,11347.41699,9136.186523,6279.483887,38.64463806,28.74438667,40.00999832,45.46907425,44.04862976,42.73213577,42.53684235,46.87761688,45.44676971,47.28544235,45.10231018,0
1590,151,1.990322471,52.88284302,46.52426529,0,62.43999863,67.59122467,382291,1664.49231,0,1950.842529,887.7157593,10496.99609,621.3309937,0,8629.140625,11353.87695,8879.574219,6238.91748,38.61163712,28.72638321,40.00999832,45.6270752,44.04262924,42.39599228,42.52484512,46.79758072,45.42877579,47.56735611,45.06630707,0
1591,152,3.989040136,52.98287964,46.67432404,0,62.49307251,67.58322144,380508,1662.185181,0,1951.456543,914.6982422,10498.94531,640.7278442,0,8705.710938,11337.1709,8639.404297,6234.491699,38.57863617,28.7161274,40.00999832,45.21738815,44.04337311,42.24841309,42.54146576,46.66561508,45.42614365,47.40161896,45.04999924,0
1592,153,0.021934001,53,46.78286743,0,62.57305527,67.58200073,382223,1658.923218,0,1951.00061,956.7692261,10484.7793,665.5786743,0,8566.402344,11276.74023,8432.905273,6289.258301,38.54563522,28.71012688,40.00999832,43.99706268,44.04937363,42.33440781,42.57746506,46.48767853,45.43814468,46.77738953,45.04999924,0
1593,154,3.982313395,53.08295059,46.63409805,0,62.65304184,67.58200073,383955,1655.661133,0,1950.544678,998.84021,10470.61426,690.4294434,0,8427.09375,11216.31055,8226.40625,6344.024902,38.51263809,28.70412827,40.00999832,42.77673721,44.05537415,42.42040634,42.61346436,46.30974197,45.45014572,46.15315628,45.04999924,0
1594,155,5.985491276,53.09999847,46.59999847,0,62.7330246,67.58200073,385687,1652.399048,0,1950.088745,1040.911255,10456.44824,715.2802734,0,8287.786133,11155.88086,8019.906738,6398.791016,38.47963715,28.69812775,40.00999832,41.55641174,44.06137848,42.50640106,42.64946365,46.13180923,45.46214676,45.52892685,45.04999924,0
1595,156,7.979791164,52.93444061,46.35165405,0,62.81300735,67.58200073,386787,1649.137085,0,1949.632813,1082.982178,10442.2832,740.1310425,0,8148.477539,11095.45117,7813.407715,6453.557617,38.4466362,28.69212723,40.00999832,40.33608627,44.067379,42.59239578,42.68546677,45.95387268,45.4741478,44.90469742,45.04999924,0
1596,157,10.98127651,52.81719971,46.29999924,0,62.89299393,67.58200073,383130,1649.742554,0,1948.995239,1070.73645,10419.28516,694.5441284,0,7942.425781,11057.72168,7846.174316,6486.384277,38.40520477,28.69774437,40.01370239,39.98519516,44.07676315,42.68375778,42.71073151,45.76110077,45.47385406,44.58702469,45.05981064,0
1597,158,8.268484116,52.63449478,46.38275146,0,62.97297668,67.57319641,398694,1651.144653,0,1948.311157,1039.946289,10389.44531,629.0960083,0,7619.511719,11062.68066,8364.759766,6483.561035,38.35520554,28.7097435,40.02170181,40.86901474,44.08876038,42.78176117,42.72873306,45.55509949,45.46185303,44.58102417,45.07780838,0
1598,159,5.519881725,52.59999847,46.40000153,0,63.05295944,67.56279755,398125,1652.546753,0,1947.627075,1009.156067,10359.60547,563.6478271,0,7296.598145,11067.63965,8883.344727,6480.738281,38.3052063,28.72174263,40.02970123,41.75283432,44.10076141,42.87976837,42.7467308,45.34909821,45.44985199,44.57502365,45.09580994,0
1599,160,2.771279097,52.59999847,46.40000153,0,63.13294601,67.55239105,397445,1653.948853,0,1946.942993,978.3659668,10329.76465,498.1996765,0,6973.684082,11072.59961,9401.929688,6477.915039,38.25520706,28.73374367,40.03770447,42.6366539,44.11276245,42.97777557,42.76472855,45.14309692,45.43785095,44.56902313,45.11381149,0
1600,161,0.022676447,52.59999847,46.56562042,0,63.21292877,67.54199219,396765,1655.35083,0,1946.258911,947.5758057,10299.9248,432.7515259,0,6650.770508,11077.55859,9920.514648,6475.091797,38.20520401,28.7457428,40.04570389,43.52047729,44.12476349,43.07578278,42.7827301,44.93709564,45.42584991,44.56302261,45.13180923,0
1601,162,5.462453365,52.51711655,46.59999847,0,63.24000168,67.53158569,396085,1643.32666,0,1944.477051,932.8938599,10313.02637,471.5090027,0,6505.033203,11086.50293,10104.78613,6476.547852,38.14082718,28.73838615,40.04629517,43.54202652,44.13000107,42.72353363,42.80788422,45.11071014,45.41384888,44.46671295,45.1465416,0
1602,163,10.97034836,52.58287811,46.51712036,1,63.24000168,67.52999878,395405,1628.542358,0,1942.415771,923.7182617,10359.38965,539.6864014,0,6670.478516,11102.96484,9604.744141,6485.00293,38.06183243,28.72038269,40.03829575,42.33388519,44.13000107,41.81376648,42.83788681,45.6227684,45.40184784,44.27870178,45.15854263,1
1603,164,11,52.59999847,46.41717148,1,63.24000168,67.52999878,385077,1613.758057,0,1940.35437,914.5426636,10405.75195,607.8637695,0,6835.92334,11119.42773,9104.702148,6493.458008,37.98283768,28.70238113,40.03030014,41.12574387,44.13000107,40.90399933,42.86789322,46.13483047,45.3898468,44.09069061,45.17054367,2
1604,165,11,52.59999847,46.15140152,1,63.24000168,67.52999878,380539,1598.973755,0,1938.292969,905.3670044,10452.11523,676.0411987,0,7001.368652,11135.89063,8604.65918,6501.913086,37.90384293,28.68437958,40.02230072,39.91760254,44.13000107,39.99423218,42.89789581,46.64688873,45.37784958,43.90267944,45.18254471,3
1605,166,11,52.51716614,46.18283463,1,63.24000168,67.52999878,380748,1584.189453,0,1936.231689,896.1914063,10498.47754,744.2185669,0,7166.813477,11152.35352,8104.616699,6510.367676,37.82484818,28.66637802,40.0143013,38.70946121,44.13000107,39.08446884,42.92790222,47.15895081,45.36584854,43.71466446,45.19454575,4
1606,167,11,52.41700363,46.28299713,1,63.24000168,67.52999878,380998,1576.339844,0,1938.900269,918.1743774,10492.56836,737.7871704,0,7336.749023,11168.20215,7741.518555,6521.969727,37.74585342,28.65225029,40.00445175,38.5721283,44.13000107,39.02925873,42.93283844,47.14487457,45.34974289,43.21680832,45.19672775,5
1607,168,11,52.31715775,46.29999924,1,63.24000168,67.49852753,381248,1569.928467,0,1942.78479,950.7466431,10446.21973,710.2017212,0,7514.542969,11182.89746,7657.362305,6538.707031,37.66685867,28.64024734,39.99245071,39.95820618,44.13000107,40.03768539,42.92084122,46.66282272,45.32973862,42.40471649,45.19072342,6
1608,169,11,52.29999924,44.39213562,1,63.24000168,67.46134186,381498,1563.51709,0,1946.669434,983.3189697,10399.87109,682.6162109,0,7692.336914,11197.59277,7573.206055,6555.443848,37.58786392,28.62824631,39.98044586,41.34428406,44.13000107,41.04611588,42.90884399,46.18077087,45.30973816,41.59262466,45.1847229,7
1609,170,5.539931297,52.13407516,44.08295822,0,63.24000168,67.42414856,382395,1557.105713,0,1950.554077,1015.891296,10353.52344,655.0307617,0,7870.130859,11212.28906,7489.049805,6572.180664,37.50886917,28.61624527,39.96844101,42.73036194,44.13000107,42.05454636,42.89685059,45.69871521,45.28973389,40.78053284,45.17872238,0
1610,171,0.044968266,52.09999847,43.93447495,0,63.24000168,67.38695526,382598,1550.694336,0,1954.438721,1048.463623,10307.1748,627.4453125,0,8047.924805,11226.98438,7404.893555,6588.91748,37.42987442,28.60424232,39.95643616,44.11643982,44.13000107,43.06297684,42.88485336,45.21666336,45.26972961,39.96844101,45.17272186,0
1611,172,3.976611376,51.76866531,43.98283386,0,63.25193787,67.34976959,392226,1564.072632,0,1954.86853,1043.68042,10320.21973,660.0345459,0,8136.467285,11239.97363,7404.228516,6570.128906,37.41080093,28.60000038,39.94165039,44.73839569,44.12325287,43.59493637,42.87285233,45.24539566,45.25691986,40.08176804,45.15361023,0
1612,173,2.011650324,51.53424454,43.66848755,0,63.26993561,67.34400177,386340,1581.523804,0,1954.414673,1026.151489,10379.44824,709.7597656,0,8067.77832,11249.73438,7574.994141,6493.002441,37.45280457,28.60000038,39.92365265,44.27451324,44.11125183,43.53894806,42.86084747,45.72744751,45.25091934,41.13150024,45.12360764,0
1613,174,0.011633906,51.5,43.84852219,0,63.28793716,67.34400177,378857,1598.975098,0,1953.960815,1008.62262,10438.67578,759.4849243,0,7999.089355,11259.49512,7745.759766,6415.875977,37.4948082,28.60000038,39.90565872,43.8106308,44.09925461,43.48295975,42.84884644,46.20950317,45.24492264,42.18123245,45.09360123,0
1614,175,0,51.4171257,45.88901901,0,63.30593491,67.34400177,382718,1616.42627,0,1953.506958,991.093689,10497.9043,809.210083,0,7930.399902,11269.25586,7916.525391,6338.749512,37.53681564,28.60000038,39.88766098,43.34675217,44.08725739,43.42697144,42.83684158,46.69155884,45.23892212,43.23096085,45.06359863,0
1615,176,0,51.35853577,46.25853729,0,63.32393265,67.34400177,386666,1633.877563,0,1953.053101,973.5648193,10557.13184,858.9352417,0,7861.710938,11279.0166,8087.291016,6261.623047,37.57881927,28.60000038,39.86966324,42.88286972,44.07526016,43.37098312,42.82483673,47.17361069,45.23292542,44.28069305,45.03359222,0
1616,177,0,51.30850983,46.20851135,0,63.3419342,67.34400177,387791,1651.328857,0,1947.851685,979.182312,10572.55957,792.3120117,0,7838.521973,11271.24316,8167.972656,6194.351074,37.63669205,28.60388374,39.86000061,42.86855316,44.08123779,42.93900681,42.82715988,47.14441681,45.21770477,45.03313446,45.0232811,0
1617,178,2.650337458,51.46589279,46.11705399,0,63.35993195,67.30609131,387899,1668.780029,0,1941.424316,992.6960449,10553.79102,692.9138794,0,7896.018555,11230.32715,8065.245117,6143.224121,37.7107048,28.60988235,39.86000061,43.49646378,44.10124588,42.04118729,42.83914948,46.66251373,45.1937027,45.4832077,45.0292778,0
1618,179,5.31747818,51.83176041,46.09999847,0,63.37792969,67.26129913,387999,1686.231323,0,1934.996948,1006.209778,10535.02148,593.5158081,0,7953.514648,11189.41113,7962.51709,6092.097168,37.78471756,28.61588097,39.86000061,44.12437439,44.12125397,41.14336777,42.85114288,46.18061066,45.16969681,45.93328476,45.03527832,0
1619,180,7.984619141,51.94145966,46.05854034,0,63.39592743,67.21650696,388149,1703.682495,0,1928.569458,1019.723511,10516.25293,494.1177063,0,8011.010742,11148.49512,7859.789551,6040.970215,37.85873032,28.62187958,39.86000061,44.75228119,44.14126205,40.24555206,42.86313629,45.69870377,45.14569473,46.383358,45.04127502,0
1620,181,0.072691455,51.99144745,46.00855255,0,63.41392899,67.17171478,388299,1721.133789,0,1922.14209,1033.237183,10497.48438,394.719635,0,8068.506836,11107.5791,7757.061523,5989.843262,37.93274307,28.62787819,39.86000061,45.3801918,44.16127396,39.34773254,42.87512589,45.21680069,45.12169266,46.83343506,45.04727554,0
1621,182,0,52.12439728,46.08293152,0,63.44783783,67.12692261,388449,1725.232422,0,1920.276245,1028.362915,10473.24121,409.5752869,0,8015.327637,11101.63086,7701.691406,5942.713379,37.99681473,28.62999916,39.86138535,45.76808929,44.17338181,38.71989822,42.883564,45.25791931,45.10692215,47.19997025,45.06637573,0
1622,183,0,52.2744751,46.1829834,0,63.48984146,67.12000275,388599,1726.574341,0,1919.580444,1017.251465,10444.76563,456.7566223,0,7768.547852,11161.9248,7748.394531,5902.101074,38.05080414,28.62999916,39.86438751,45.81209946,44.17938232,38.42794037,42.88956451,45.76402664,45.10092545,47.48182678,45.09638214,0
1623,184,0,52.21717834,46.36565018,0,63.53184891,67.12000275,390488,1727.916382,0,1918.884644,1006.139954,10416.29004,503.9379578,0,7521.768066,11222.21777,7795.098145,5861.489258,38.10479736,28.62999916,39.86738586,45.85610962,44.18537903,38.13598633,42.89556503,46.27013779,45.09492493,47.76368332,45.12638855,0
1624,185,1.98466742,52.11710358,46.4828949,0,63.57385254,67.12000275,388415,1729.258423,0,1918.188843,995.0285034,10387.81445,551.1192627,0,7274.988281,11282.51074,7841.80127,5820.877441,38.15879059,28.62999916,39.87038803,45.90011978,44.19137955,37.84402847,42.90156555,46.77624893,45.08892822,48.04553986,45.15639496,0
1625,186,3.98235321,52.09999847,46.5,0,63.61585999,67.12000275,402970,1730.600342,0,1917.493042,983.9169922,10359.33887,598.3005981,0,7028.208496,11342.80469,7888.504883,5780.265137,38.21278381,28.62999916,39.87338638,45.94412994,44.19738007,37.55207443,42.90756607,47.28235626,45.0829277,48.32739639,45.18640137,0
1626,187,4,52.09999847,46.5,0,63.63795853,67.12000275,393582,1732.673706,0,1918.452759,990.7094116,10379.4248,607.4525146,0,7007.140625,11377.1748,8020.272461,5746.533691,38.24694443,28.63388062,39.87638855,45.74575424,44.20000076,37.96329498,42.925457,47.30998611,45.07692719,48.44231796,45.2032814,0
1627,188,0.019703686,52.09999847,46.41707611,0,63.64995575,67.12575531,391414,1734.897949,0,1919.841064,1003.623047,10437.17383,605.7485962,0,7382.156738,11362.6748,8325.989258,5724.058594,38.26094818,28.63987923,39.8793869,45.20166397,44.20000076,39.25197983,42.95146942,46.91406631,45.07092667,48.3862915,45.20927811,0
1628,189,0,52.09999847,46.40000153,0,63.66195297,67.1325531,392790,1737.122192,0,1921.22937,1016.536621,10494.92285,604.0446777,0,7757.172852,11348.17578,8631.706055,5701.583496,38.27494812,28.64587784,39.88238907,44.65757751,44.20000076,40.54066849,42.97748184,46.51814651,45.06492615,48.33026123,45.21527863,0
1629,190,0,52.09999847,46.23414993,0,63.6739502,67.13935852,394190,1739.346436,0,1922.617676,1029.450195,10552.67285,602.3407593,0,8132.188477,11333.67676,8937.422852,5679.108398,38.28895187,28.65187645,39.88538742,44.11348724,44.20000076,41.82935715,43.00349808,46.12222672,45.05892563,48.27423096,45.22127914,0
1630,191,3.96084857,52.09999847,46.07561493,0,63.68594742,67.14615631,389258,1741.570679,0,1924.005981,1042.363892,10610.42188,600.6368408,0,8507.205078,11319.17676,9243.139648,5656.633301,38.30295563,28.65787506,39.88838959,43.56939697,44.20000076,43.11804581,43.0295105,45.72630692,45.05292511,48.21820068,45.22727585,0
1631,192,0.020631228,52.09999847,45.9256134,0,63.69794464,67.1529541,386331,1740.106079,0,1924.842285,1031.308716,10622.41406,602.2487793,0,8438.851563,11314.16797,9436.05957,5656.000977,38.31893921,28.64837837,39.88444138,43.27230072,44.19210434,43.82731628,43.02448654,45.4944725,45.04385376,47.58111191,45.21689606,0
1632,193,0,52.18292618,46.0658493,0,63.70993805,67.15399933,383429,1737.883179,0,1925.536499,1012.105591,10599.03516,604.7926636,0,7595.150391,11327.06543,9399.152344,5691.132324,38.33694077,28.63038445,39.87244415,43.32629776,44.1781044,43.82131577,42.99848557,45.40847397,45.03185654,46.35516739,45.1928978,0
1633,194,0,52.20000076,46.26597977,0,63.72193527,67.15399933,380526,1735.6604,0,1926.230713,992.9024658,10575.65625,607.3365479,0,6751.44873,11339.96289,9362.245117,5726.26416,38.35493851,28.61239052,39.86044312,43.3802948,44.16410446,43.81531906,42.9724884,45.32247925,45.01985931,45.12921906,45.16889954,0
1634,195,14.90379524,52.20000076,46.46614075,0,63.7339325,67.15399933,377624,1733.4375,0,1926.925049,973.6993408,10552.27734,609.8804932,0,5907.747559,11352.86035,9325.337891,5761.395508,38.37293625,28.59439659,39.84844589,43.43429184,44.15010834,43.80931854,42.94648743,45.23648453,45.00786591,43.90327454,45.14490128,0
1635,196,4.096027851,52.28275681,46.5,0,63.74592972,67.15399933,375423,1731.2146,0,1927.619263,954.4962158,10528.89844,612.4243774,0,5064.045898,11365.75781,9288.431641,5796.527344,38.39093399,28.57640266,39.83644485,43.48828888,44.1361084,43.80331802,42.92049026,45.15048599,44.99586868,42.6773262,45.12090683,0
1636,197,0.022604629,52.38297653,46.58297348,0,63.75,67.15399933,375945,1731.198853,0,1926.655396,966.2735596,10587.57715,606.9262695,0,4797.872559,11381.3916,9230.586914,5827.769531,38.40893173,28.56999969,39.83000183,43.69172668,44.14465714,43.54637909,42.91357803,45.31008148,44.98693466,42.71720123,45.10017776,0
1637,198,0,52.5657196,46.59999847,0,63.75,67.10778046,376495,1731.64502,0,1925.269775,988.5807495,10709.74707,599.1234131,0,5542.60498,11402.21289,9129.686523,5852.665039,38.42692947,28.56999969,39.83000183,44.10779572,44.17064667,42.978405,42.91957855,45.68815994,44.98093414,44.04100418,45.08217239,0
1638,199,30.34133148,52.59999847,46.68293381,1,63.75,67.05319214,377046,1732.091187,0,1923.884277,1010.887878,10831.91699,591.3205566,0,6287.337891,11423.03418,9028.786133,5877.560547,38.44492722,28.56999969,39.83000183,44.52386475,44.19664001,42.41042709,42.92557526,46.06624222,44.97492981,45.36480331,45.06417084,1
1639,200,60.8535347,52.7657814,46.70000076,1,63.75,66.99859619,377596,1732.537354,0,1922.498779,1033.195068,10954.08691,583.5177002,0,7032.070313,11443.85547,8927.886719,5902.456055,38.46292877,28.56999969,39.83000183,44.93993378,44.22263336,41.842453,42.93157578,46.44432068,44.96892929,46.68860626,45.04616547,2
1640,201,4.552090645,52.84144592,46.78289032,0,63.75,66.94400787,392851,1732.983398,0,1921.113281,1055.502197,11076.25684,575.7148438,0,7776.803223,11464.67676,8826.986328,5927.351563,38.48092651,28.56999969,39.83000183,45.35600281,44.24862671,41.27447891,42.93757629,46.82240295,44.96292877,48.0124054,45.02816391,0
1641,202,4,52.89145279,46.88290405,0,63.73012161,66.88941956,391018,1733.060059,0,1918.9823,1046.698853,11139.66016,603.2382202,0,8361.364258,11460.46289,8599.323242,5945.114746,38.49892426,28.56999969,39.83000183,45.61240387,44.24199295,40.83232498,42.943573,46.49210739,44.96614456,48.25065231,45.02984238,0
1642,203,4,52.90000153,46.98303604,0,63.70012665,66.8809967,389016,1733.060059,0,1916.659668,1027.323364,11157.36426,641.0039063,0,8665.925781,11408.86426,8112.285645,5951.253906,38.51691818,28.56999969,39.83000183,45.64239883,44.20998383,40.54626465,42.94957352,45.53429794,44.97814941,47.38450623,45.04784393,0
1643,204,0.019225636,52.98280334,47.08280182,0,63.67012787,66.8809967,389959,1733.060059,0,1914.337036,1007.947876,11175.06934,678.7695923,0,8970.486328,11357.2666,7625.248047,5957.393555,38.53491592,28.56999969,39.83000183,45.6723938,44.1779747,40.26020432,42.95557404,44.57648849,44.99015045,46.51836395,45.0658493,0
1644,205,0,53.08281708,46.93436813,0,63.64012909,66.8809967,390925,1733.060059,0,1912.014404,988.5724487,11192.77441,716.5352783,0,9275.046875,11305.66895,7138.209961,5963.533203,38.55291367,28.56999969,39.83000183,45.70239258,44.14596558,39.97414017,42.96157074,43.61867905,45.00215149,45.65221786,45.08385086,0
1645,206,0,53.18283081,44.00090408,0,63.61013412,66.8809967,391891,1733.060059,0,1909.691772,969.1969604,11210.47852,754.3009644,0,9579.608398,11254.07129,6651.171875,5969.672852,38.57090759,28.56999969,39.83000183,45.73238754,44.11396027,39.68807983,42.96757126,42.66087341,45.01415253,44.78607178,45.10185242,0
1646,207,0,52.95124817,43.23416519,0,63.59999847,66.8809967,391403,1754.754639,0,1911.620483,975.0332031,11210.09375,778.8973389,0,9620.870117,11193.93359,6538.099121,5993.885254,38.48596954,28.55708122,39.83277512,45.05979156,44.09661484,39.49958801,42.94501495,42.74671173,45.03230667,44.51976013,45.12313461,0
1647,208,7.951440334,52.65151215,43.61414337,0,63.59999847,66.87727356,387974,1780.946411,0,1914.632935,989.4597168,11195.71777,799.7496338,0,9201.418945,11117.61816,7187.444824,6047.806641,38.29588699,28.53707886,39.83877182,43.38777542,44.09061813,39.43161011,42.90301132,43.76078033,45.0562973,44.86165619,45.14712906,0
1648,209,0.04229999,52.51710892,43.94867325,0,63.59999847,66.87287903,384525,1807.138184,0,1917.645386,1003.886169,11181.34082,820.6019897,0,8781.966797,11041.30176,7836.790527,6101.728516,38.10580444,28.51707458,39.84477234,41.71575928,44.08462143,39.36363602,42.86100388,44.77484512,45.08029175,45.20355225,45.17111969,0
1649,210,0,51.83655548,43.83413696,0,63.59999847,66.86847687,389368,1833.329956,0,1920.657837,1018.312622,11166.96387,841.4542847,0,8362.515625,10964.98535,8486.135742,6155.649902,37.91572571,28.49707222,39.85077286,40.04373932,44.07862091,39.29566193,42.81900024,45.78891373,45.10428238,45.5454483,45.19511414,0
1650,211,0,51.45132065,44.62892914,0,63.59999847,66.86408234,380211,1859.521729,0,1923.67041,1032.739136,11152.58789,862.3065796,0,7943.064453,10888.66992,9135.481445,6209.571289,37.72564316,28.47706795,39.85677338,38.37172318,44.07262421,39.22768402,42.7769928,46.80298233,45.12827682,45.88734436,45.21910477,0
1651,212,0,51.151474,45.62841797,0,63.68089294,66.85968781,379060,1861.576538,0,1929.386597,1047.165527,11176.51758,882.6504517,0,7637.479492,10846.24219,9468.085938,6192.768066,37.68462372,28.48292923,39.86000061,38.09281921,44.05649567,39.61162567,42.75285339,47.04700851,45.14306641,46.08673859,45.22344971,0
1652,213,3.974806309,51.18292236,45.96583939,0,63.80290604,66.85900116,378007,1858.666626,0,1935.802856,1061.592041,11230.22656,902.850647,0,7531.306641,10868.08984,9148.90332,6059.59375,37.79456711,28.50292397,39.86000061,39.79518509,44.03248978,40.55783081,42.74085236,46.60707855,45.14907074,46.14075089,45.21144867,0
1653,214,0.018963831,51.11710358,45.66841507,0,63.92491913,66.85900116,382468,1855.756836,0,1942.219238,1076.018433,11283.93555,923.0509033,0,7425.133789,10889.93652,8829.720703,5926.419434,37.9045105,28.52292061,39.86000061,41.49754715,44.0084877,41.50403595,42.72885132,46.16714478,45.15507126,46.19475937,45.19945145,0
1654,215,0,51.18291092,45.59999847,0,64.04692841,66.85900116,382202,1852.846924,0,1948.63562,1090.444946,11337.64453,943.2510986,0,7318.960449,10911.7832,8510.537109,5793.245605,38.01445389,28.54291725,39.86000061,43.19990921,43.98448181,42.45024109,42.71685028,45.727211,45.16107178,46.24877167,45.18745422,0
1655,216,0,51.61402893,45.68280792,0,64.16894531,66.85900116,381902,1849.937134,0,1955.052002,1104.871338,11391.35352,963.4512939,0,7212.787598,10933.63086,8191.354004,5660.071289,38.12439728,28.56291389,39.86000061,44.90227509,43.96047974,43.39644623,42.70484543,45.28727722,45.1670723,46.30278397,45.17545319,0
1656,217,0,51.78291321,45.94874573,0,64.2325592,66.85900116,381602,1847.703857,0,1956.369995,1088.816162,11400.68848,896.0499268,0,7191.47998,10960.55273,7954.871582,5582.401855,38.2106514,28.56612587,39.86000061,45.8875885,43.96014404,43.8842659,42.71430969,44.58277512,45.17922211,46.16630173,45.16345215,0
1657,218,0,51.96593094,46.1659317,0,64.26654816,66.84036255,381302,1845.610107,0,1956.369995,1062.365845,11375.64258,803.9428711,0,7318.945313,10997.03027,7887.349609,5595.445801,38.27266693,28.56012535,39.86000061,45.85760498,43.97814941,43.80427551,42.73830795,43.64256668,45.19721985,45.83631516,45.15145111,0
1658,219,0,52.16589737,46.44884491,0,64.30054474,66.81837463,380977,1843.516235,0,1956.369995,1035.915649,11350.59766,711.8357544,0,7446.410156,11033.50879,7819.828125,5608.490234,38.33467865,28.55412483,39.86000061,45.82761765,43.99615097,43.72428513,42.76230621,42.70235825,45.21522141,45.50632477,45.13945007,0
1659,220,0,52.28277206,46.66554642,0,64.33454132,66.79637909,380652,1841.422485,0,1956.369995,1009.465454,11325.55273,619.7286377,0,7573.875488,11069.9873,7752.306641,5621.53418,38.39669418,28.54812431,39.86000061,45.79763031,44.01415634,43.64429092,42.78630447,41.76215363,45.23321915,45.1763382,45.12744904,0
1660,221,0,52.4241066,46.61726379,0,64.3685379,66.77439117,380327,1839.328613,0,1956.369995,983.0151978,11300.50684,527.621582,0,7701.34082,11106.46582,7684.785156,5634.578125,38.4587059,28.54212189,39.86000061,45.76764297,44.03216171,43.56430054,42.81030273,40.82194519,45.2512207,44.84635162,45.11544418,0
1661,222,0,52.57410431,46.51726151,0,64.40253448,66.75239563,380002,1841.396362,0,1955.100952,958.8286133,11275.92773,540.6314697,0,7900.619629,11124.00781,7725.159668,5661.908203,38.48703003,28.54000092,39.86553192,45.74011993,44.02983856,43.42539597,42.81999969,41.13367462,45.26307297,44.89820099,45.11655807,0
1662,223,1.986562848,52.76556396,46.58278275,0,64.43653107,66.74900055,385905,1844.324341,0,1953.506592,935.4104614,11251.70801,583.3704834,0,8226.191406,11105.85547,7986.15625,5712.657227,38.48102951,28.54000092,39.87753677,45.71611786,44.01184082,43.21337128,42.81999969,42.55582809,45.26907349,45.33823013,45.12855911,0
1663,224,3.98709631,52.88279343,46.59999847,0,64.47052002,66.74900055,391851,1847.252441,0,1951.912109,911.9923706,11227.4873,626.1094971,0,8551.761719,11087.70313,8247.15332,5763.40625,38.47503281,28.54000092,39.88954163,45.69211578,43.99383926,43.00134659,42.81999969,43.97798538,45.27507401,45.77825546,45.14056015,0
