Date/Time,Entry,CHW Flowrate,CHWRT,CHWST,Chilled Water Request,OA Humidity,OA Temperature,Apparent Power,3rd Floor AHU-1|SA Airflow,3rd Floor AHU-2|SA Airflow,3rd Floor AHU-3|SA Airflow,3rd Floor AHU-7|SA Airflow,3rd Floor AHU-8|SA Airflow,Level 2 AHU-4|SA Airflow,Level 2 AHU-5|SA Airflow,Roof AHU-10|SA Airflow,Roof AHU-11|SA Airflow,Roof AHU-12|SA Airflow,Roof AHU-9|SA Airflow,3rd Floor AHU-1|RA Humidity,3rd Floor AHU-2|RA Humidity,3rd Floor AHU-3|RA Humidity,3rd Floor AHU-7|RA Humidity,3rd Floor AHU-8|RA Humidity,Level 2 AHU-4|RA Humidity,Level 2 AHU-5|RA Humidity,Roof AHU-10|RA Humidity,Roof AHU-11|RA Humidity,Roof AHU-12|RA Humidity,Roof AHU-9|RA Humidity
8/29/19 14:09,850,0.090632334,55.63434982,45.78588104,0,44.44207764,74.44058228,605849,4564.967773,3221.95459,5206.462891,1031.867676,19330.85938,3892.328857,4074.540039,18501.67969,22612.55664,23942.7207,20564.52148,40.83096695,42.0279274,42.88235092,41.88000107,44.29861832,39.70880508,41.07157898,35.49094772,40.72994995,42.14387131,39.29256439
8/29/19 14:10,851,0,55.43439865,45.45159531,0,44.24599457,74.48859406,605800,4562.094238,3214.384521,5199.371582,1060.484619,19360.33594,3913.770996,4067.164551,18423.82422,22506.19141,23814.93359,20610.89844,40.83696747,42.09591293,43.00431442,41.88000107,44.2926178,40.88644791,41.0775795,34.8308754,40.80392838,42.16786575,39.30456543
8/29/19 14:11,852,0,55.40000153,45.64872742,0,44.25959778,74.53660583,605800,4556.116211,3218.276611,5212.483398,1039.833008,19371.75586,3905.12915,4064.020264,18406.31445,22425.8457,23757.08789,20666.35156,40.81232834,42.11612701,43.08938599,41.83717728,44.276474,41.79544067,41.06210709,34.93698883,40.86766815,42.17703629,39.30671692
8/29/19 14:12,853,0,55.06818008,45.70000076,0,44.37957382,74.59085846,605800,4549.493164,3222.221191,5230.796387,1002.416748,19369.19727,3887.997803,4066.486328,18494.88086,22394.74023,23842.84375,20736.67578,40.7563324,42.1101265,43.13139725,41.73316956,44.25247574,42.36941528,41.03209686,35.72520065,40.92166519,42.17103195,39.3007164
8/29/19 14:13,854,0,55.08287048,45.45138168,0,44.49954987,74.64625549,605800,4542.870117,3226.165527,5249.109863,965.0004272,19366.63672,3870.866455,4068.952637,18583.44531,22363.63672,23928.59961,20807,40.70033264,42.10412598,43.17341232,41.62916565,44.22847748,42.94338989,41.00209045,36.51340866,40.97566223,42.16503143,39.2947197
8/29/19 14:14,855,0,54.97579575,45.15159607,0,44.61952209,74.70165253,604015,4536.24707,3230.110107,5267.422852,927.5841064,19364.07813,3853.735352,4071.418701,18672.01172,22332.53125,24014.35547,20877.32422,40.6443367,42.09812927,43.21542358,41.52515793,44.20447922,43.5173645,40.97208023,37.30162048,41.02965927,42.15903091,39.28871918
8/29/19 14:15,856,0,54.8258934,44.85178757,0,44.73949814,74.75704956,602216,4529.624023,3230.448242,5285.73584,890.1677856,19361.51953,3836.604004,4073.88501,18760.57813,22301.42578,24100.11133,20947.64844,40.58834076,42.09212875,43.25743866,41.42115021,44.18048477,44.09133911,40.94207382,38.08982849,41.08365631,42.15302658,39.28271866
8/29/19 14:16,857,0,54.71718597,44.30311966,0,44.85947418,74.81244659,600417,4538.294922,3230.768311,5298.322754,897.8084717,19348.49414,3818.311035,4078.292969,18804.5957,22311.80859,24270.50391,21008.40234,40.51551819,42.05904007,43.20127869,41.34186935,44.1452179,44.09223175,40.97063828,38.70607758,41.10385513,42.14107895,39.2898407
8/29/19 14:17,858,0,54.61703873,43.61927032,0,44.97945023,74.86784363,595837,4550.158691,3223.725342,5309.443359,920.7147827,19327.34961,3799.689697,4085.272705,18770.41797,22400.42383,24616.70703,21053.48828,40.42545319,42.01103973,43.03126144,41.29787445,44.10120773,43.37785721,41.03862762,39.17005539,41.09185028,42.12307739,39.30784607
8/29/19 14:18,859,0,54.35102463,43.1680336,0,45.09942627,74.92324066,609495,4562.022949,3216.641846,5320.563477,943.6210938,19306.20313,3781.068359,4092.252441,18736.23828,22489.04102,24962.91016,21098.57617,40.335392,41.9630394,42.86124039,41.25387573,44.05719757,42.66348267,41.10661697,39.6340332,41.07984924,42.10507965,39.32584763
8/29/19 14:19,860,0,54.2170372,42.74049377,0,45.21940231,74.9786377,598894,4573.887207,3226.220703,5331.684082,966.5274048,19285.05859,3762.447266,4099.231934,18702.06055,22577.6582,25309.11328,21143.66406,40.24533081,41.91503525,42.69122314,41.20987701,44.01318741,41.94910431,41.17460632,40.09801102,41.06784821,42.08708191,39.34384918
8/29/19 14:20,861,0,54.11706924,42.3073082,0,45.33937836,75.0340271,588107,4585.750977,3235.874512,5342.804199,989.4337158,19263.91406,3743.825928,4106.211914,18667.88281,22666.27344,25655.31641,21188.75,40.15526962,41.86703491,42.5212059,41.1658783,43.96918106,41.23472977,41.24259567,40.56199265,41.05584335,42.06908035,39.36185455
8/29/19 14:21,862,0,54.0171051,41.87412262,0,45.12070847,75.08942413,591479,4584.117188,3237.82251,5343.668457,984.7485352,19207.10156,3759.844482,4108.813965,18619.13672,22707.38672,25925.0957,21203.5293,40.06724167,41.79451752,42.39849091,40.92171478,43.93984604,41.1646843,41.26582336,40.67612457,41.0530777,41.74571609,39.36014557
8/29/19 14:22,863,0,53.83400726,42.46397018,0,44.72868347,75.09799957,597461,4579.732422,3239.741943,5341.922363,970.6276245,19122.73828,3785.691895,4105.61377,18544.79297,22658.8457,26039.6543,21168.88477,39.98126602,41.70851517,42.33052444,40.39168549,43.92185211,41.89031219,41.25882339,40.48018646,41.05907822,41.1114769,39.34214783
8/29/19 14:23,864,0,53.71693802,42.43387604,0,44.33665848,75.09799957,603458,4575.347656,3236.718018,5340.176758,956.5066528,19038.37695,3811.539551,4102.413574,18470.44922,22610.30273,26154.21484,21134.23828,39.89529419,41.622509,42.26255417,39.86165619,43.90385437,42.61594391,41.25182343,40.28424454,41.06508255,40.47724152,39.32415009
8/29/19 14:24,865,0,53.61701202,41.98507309,0,43.94463348,75.09799957,598143,4570.962891,3233.67334,5338.430664,942.3857422,18954.01367,3837.387207,4099.213379,18396.10547,22561.75977,26268.77344,21099.59375,39.80931854,41.53650284,42.19458771,39.33162689,43.88585663,43.34157181,41.24482346,40.08830643,41.07108307,39.84300613,39.30615234
8/29/19 14:25,866,0,53.51720428,42.3139801,0,43.55260849,75.09799957,592748,4566.578125,3227.907227,5336.685059,928.2648315,18869.65039,3863.234619,4096.012695,18321.75977,22513.2168,26383.33203,21064.94922,39.72334671,41.45049667,42.12661743,38.8015976,43.8678627,44.06720352,41.23782349,39.8923645,41.07708359,39.20876694,39.2881546
8/29/19 14:26,867,0,53.41698074,42.06792068,0,43.21880722,75.09799957,599144,4561.329102,3222.12915,5308.66748,935.5911865,18813.48242,3877.573242,4096.293457,18329.2207,22475.49414,26426.375,21049.44531,39.68000031,41.38386536,42.13245392,38.49494553,43.86338043,44.46466064,41.23082352,39.61603546,41.070755,38.91088486,39.27671814
8/29/19 14:27,868,0,53.3169899,42.58106995,0,42.91477585,75.18661499,608248,4555.902344,3223.367676,5273.945313,950.1713257,18779.17969,3888.66626,4101.181641,18480.25586,22458.35156,26322.98242,21065.05664,39.68000031,41.32788086,42.22449493,38.50694656,43.86938095,44.45265961,41.22382355,39.268013,41.05276108,38.95287323,39.27071762
8/29/19 14:28,869,0,53.29999924,42.53409195,0,42.61074066,75.29138184,613259,4550.476074,3224.654053,5239.223145,964.7514038,18744.87695,3899.759521,4106.070313,18631.28906,22441.21094,26219.5918,21080.66602,39.68000031,41.27189636,42.31653214,38.5189476,43.87538147,44.44065857,41.21682358,38.91999054,41.03476334,38.99486542,39.2647171
8/29/19 14:29,870,0,53.29999924,42.62432098,0,42.30670929,75.39615631,595119,4545.049316,3229.298828,5204.501465,979.331543,18710.57617,3910.852783,4110.958496,18782.32422,22424.06836,26116.19922,21096.27734,39.68000031,41.21591187,42.40857315,38.53094864,43.88138199,44.42865753,41.20982361,38.57197189,41.01676941,39.03685379,39.25871658
8/29/19 14:30,871,0,53.29999924,42.77420425,0,42.0026741,75.50092316,626637,4539.622559,3233.959473,5169.779297,993.9116211,18676.27344,3921.945801,4115.84668,18933.35742,22406.92578,26012.80664,21111.88672,39.68000031,41.15992737,42.50061035,38.54294968,43.88737869,44.41665649,41.20282364,38.22394943,40.99877548,39.07884216,39.25271606
8/29/19 14:31,872,0,53.4655838,43.37953949,0,42.02119827,75.60569,623833,4534.168945,3231.584473,5169.631348,981.3537598,18674.70117,3920.094971,4113.918945,19063.80273,22389.76953,25855.66406,21105.47461,39.70976639,41.12453842,42.57223511,38.56732178,43.90014267,44.2087059,41.12001801,38.12137604,40.99307632,38.93038559,39.24343491
8/29/19 14:32,873,0,53.66576004,43.25136185,0,42.20419693,75.62200165,620629,4528.709473,3229.178467,5178.291016,959.5559082,18698.47852,3914.567139,4102.979492,19157.87305,22372.58594,25588.74805,21062.80273,39.76976395,41.10053253,42.62021255,38.60931778,43.91814041,43.75656128,40.98598862,38.2374115,40.99907684,38.58852386,39.23143387
8/29/19 14:33,874,0,53.70000076,45.60404968,0,42.38719177,75.62200165,624859,4523.25,3230.608887,5186.950684,937.7580566,18722.25781,3909.039551,4092.040039,19251.94336,22355.40234,25321.83008,21020.12891,39.82976151,41.07652664,42.66819382,38.6513176,43.93614197,43.30441666,40.85195923,38.35344696,41.00507736,38.24666595,39.21943665
8/29/19 14:34,875,0,53.94837189,45.93441772,0,42.57019043,75.62200165,629158,4517.790039,3232.052979,5195.610352,915.9602051,18746.03711,3903.511719,4081.100586,19346.01367,22338.21875,25054.91406,20977.45508,39.88975906,41.05251694,42.71617508,38.6933136,43.95413971,42.85227203,40.71792984,38.46948242,41.01107407,37.90480423,39.20743561
8/29/19 14:35,876,3.973266602,54.16553879,45.73446274,0,42.75318527,75.62200165,633456,4512.330566,3229.020996,5204.27002,894.1623535,18769.81445,3897.984131,4070.161133,19440.08398,22321.03711,24787.99609,20934.78125,39.94975662,41.02851105,42.76415634,38.73531342,43.97213745,42.40012741,40.58390045,38.5855217,41.01707458,37.56294632,39.19543457
8/29/19 14:36,877,7.146612644,54.61481857,45.45111084,0,42.93618393,75.62200165,616354,4515.929199,3225.967041,5209.425781,890.5675659,18826.79102,3895.936035,4065.697021,19549.22656,22284.32813,24733.89258,20902.31445,39.99884415,41.05226135,42.75678253,38.3347168,43.99690247,42.35190201,40.5921402,38.89564896,41.04561615,37.55313873,39.19655991
8/29/19 14:37,878,10.31439686,54.86574936,45.40000153,1,43.11917877,75.64160919,599029,4521.38916,3233.933105,5213.6875,893.1777344,18909.50391,3894.877441,4069.866943,19684.81445,22210.73828,25112.31836,20886.53906,40.03684616,41.10224533,42.68477631,37.30297852,44.02690506,42.80378723,40.69607925,39.37755585,41.0956192,37.88331223,39.20855713
8/29/19 14:38,879,13.48218155,55.06574249,45.56574249,1,43.30217361,75.66481018,598305,4526.849121,3241.961426,5217.949707,895.7879028,18992.21875,3893.819092,4074.037109,19820.40234,22137.14844,25490.74414,20870.76367,40.07484818,41.15223312,42.6127739,36.27124023,44.05691147,43.25567245,40.80002213,39.85945892,41.14562225,38.21348572,39.22055435
8/29/19 14:39,880,16.64996529,55.09999847,45.68296432,1,43.48517227,75.68801117,597706,4532.30957,3237.045166,5222.211914,898.3980713,19074.93164,3892.760498,4078.207031,19955.99023,22063.55859,25869.16992,20854.98828,40.11285019,41.2022171,42.54076767,35.23949814,44.08691788,43.70755768,40.903965,40.34136581,41.19562531,38.54365921,39.23255539
8/29/19 14:40,881,19.81774902,55.18293762,45.53412247,1,43.66816711,75.71120453,597106,4537.769531,3232.08252,5226.473633,901.0082397,19157.64453,3891.702148,4082.376953,20091.57813,21989.9707,26247.5957,20839.21484,40.1508522,41.25220108,42.46876526,34.20775986,44.11692047,44.1594429,41.00790787,40.82327271,41.24562836,38.87383652,39.24455261
8/29/19 14:41,882,22.98553276,55.28288651,45.33422089,1,43.42279053,75.73440552,627548,4544.181641,3233.814453,5233.75293,923.1538086,19232.58398,3872.802246,4085.644287,20114.60547,21971.18164,26533.92969,20846.24609,40.17595291,41.28545761,42.39582443,34.00448608,44.14466476,44.40197754,41.01428604,41.04047012,41.27615356,39.01814651,39.25654984
8/29/19 14:42,883,72.72193146,55.29999924,45.21720505,1,42.95881271,75.73799896,602489,4550.790039,3235.576904,5241.80127,951.947876,19301.51758,3848.889893,4087.719482,19940.4082,22056.23828,26632.48633,20890.82227,40.18795395,41.30946732,42.32179642,34.98880768,44.17066193,44.38397217,40.95427322,41.02247238,41.28815079,38.97415161,39.26855087
8/29/19 14:43,884,38.18613052,55.46576691,45.78018188,1,42.49483109,75.73799896,602267,4557.397949,3237.339355,5249.850098,980.7420044,19370.45117,3824.977783,4089.794434,19766.20898,22141.29297,26731.04102,20935.39844,40.19995499,41.33347321,42.24777222,35.97312546,44.19665909,44.3659668,40.89425659,41.00447083,41.30015182,38.93015289,39.2805481
8/29/19 14:44,885,87.66959381,55.41704941,45.81704712,1,42.03084946,75.73799896,602234,4564.005859,3239.101563,5257.898438,1009.536072,19439.38477,3801.065674,4091.869629,19592.01172,22226.34961,26829.59766,20979.97461,40.21195602,41.35748291,42.1737442,36.95744324,44.22265625,44.34796143,40.83423996,40.98647308,41.31215286,38.88615799,39.29254913
8/29/19 14:45,886,137.5923004,55.40000153,45.88283157,1,41.56687164,75.73799896,602200,4570.61377,3233.205811,5265.946777,1038.3302,19508.31836,3777.153564,4093.944824,19417.8125,22311.4043,26928.1543,21024.55078,40.22395325,41.3814888,42.09971619,37.94176102,44.24865341,44.32995605,40.77422333,40.96847534,41.3241539,38.84216309,39.30454636
8/29/19 14:46,887,183.6608582,55.48287201,45.98287201,1,41.17971802,75.73799896,613297,4575.100098,3227.272949,5272.541504,1047.62793,19676.35938,3766.237061,4096.422363,19256.33203,22390.09766,26937.13281,21045.58398,40.23595428,41.42098618,42.07668304,38.44903946,44.25999832,43.56640244,40.71303558,40.95365143,41.32384872,38.8448143,39.30345535
8/29/19 14:47,888,227.0483093,55.5,46,1,40.83180618,75.74645233,608989,4579.145996,3227.717773,5278.766113,1050.292236,19921.14258,3758.970947,4099.435547,19117.30859,22456.71875,26763.28125,21028.16406,40.24795532,41.46899033,42.1126709,38.27703857,44.25999832,41.88100433,40.65105438,40.94165039,41.31184769,38.89481354,39.29145432
8/29/19 14:48,889,270.4160767,55.62415695,46.0827713,1,40.48389435,75.75645447,604537,4583.191406,3228.198242,5284.990234,1052.956543,20165.92578,3751.704834,4102.44873,18978.2832,22523.33984,26589.42969,21010.74609,40.25995636,41.51699448,42.14865494,38.10503769,44.25999832,40.19560242,40.58907318,40.92965317,41.29985046,38.94481277,39.27945709
8/29/19 14:49,890,313.7838745,55.77423859,46.182827,1,40.1359787,75.7664566,597846,4587.237305,3228.682861,5291.214844,1055.62085,20410.70703,3744.438721,4105.461914,18839.25781,22589.96094,26415.57813,20993.32617,40.2719574,41.56499481,42.18464279,37.9330368,44.25999832,38.51020432,40.52709198,40.91765213,41.28784943,38.99481583,39.26745605
8/29/19 14:50,891,211.198761,55.84141159,46.28282547,1,39.78806686,75.77645874,605512,4591.283203,3229.16748,5297.439453,1058.285156,20655.49023,3737.172607,4108.474609,18700.23242,22656.58203,26241.72656,20975.9082,40.28395462,41.61299896,42.22063065,37.76103592,44.25999832,36.82480621,40.46511078,40.90565109,41.27584839,39.04481506,39.25545502
8/29/19 14:51,892,107.8826523,55.89140701,46.3828125,1,39.95946503,75.78646088,613278,4584.819824,3231.084473,5302.041016,1054.278564,20816.71094,3744.311768,4105.140137,18665.62109,22698.42188,26239.63086,20973.35547,40.31381607,41.6338768,42.2714119,37.35808182,44.26676178,36.63288879,40.4507103,40.64815903,41.2730751,39.06702042,39.25
8/29/19 14:52,893,4.566534042,55.90000153,46.48302841,0,40.39762878,75.78800201,621043,4576.207031,3233.009033,5306.226563,1048.009277,20913.24219,3755.526611,4093.418213,18814.08984,22693.58008,26588.49219,20995.10938,40.36180115,41.63987732,42.33944321,36.62630463,44.27876282,38.30098724,40.46871948,40.17212677,41.27907562,39.0610199,39.25
8/29/19 14:53,894,3.005860567,56.02454376,46.79059982,0,40.83579254,75.78800201,618718,4567.594238,3234.933594,5310.412598,1041.739868,21009.77148,3766.741455,4081.696045,18962.55859,22688.74023,26937.35352,21016.86328,40.40978622,41.64587402,42.4074707,35.89453125,44.29076767,39.96908951,40.48672485,39.69609833,41.28507614,39.05502319,39.25
8/29/19 14:54,895,2.006239414,56.17446518,47.14041901,0,41.2739563,75.78800201,616319,4558.981445,3236.858154,5314.598145,1035.470459,21106.30273,3777.956299,4069.973877,19111.02539,22683.90039,27286.2168,21038.61719,40.4577713,41.65187454,42.4754982,35.16275406,44.30276871,41.63718796,40.50473404,39.22006607,41.29107666,39.04902267,39.25
8/29/19 14:55,896,1.0066185,56.24146271,47.158535,0,41.71212006,75.78800201,606624,4550.368164,3230.964111,5318.783691,1029.20105,21202.83398,3789.171143,4058.251709,19259.49414,22679.06055,27635.07813,21060.37109,40.50575638,41.65787506,42.54352951,34.43098068,44.31476974,43.30528641,40.52274323,38.74403763,41.29707718,39.04302216,39.25
8/29/19 14:56,897,0.00699757,56.29143524,47.10856247,0,41.99782944,75.78800201,596868,4550.015137,3225.020996,5317.11084,1016.704651,21279.45703,3785.1604,4054.460693,19367.33789,22667.47461,27921.45898,21082.74023,40.52999878,41.70003891,42.55125046,34.67258835,44.31661606,43.47878265,40.53178787,38.58457184,41.30615616,39.30027008,39.25327301
8/29/19 14:57,898,0,56.38286591,47.01713181,0,42.2058754,75.79814148,599282,4551.373535,3228.581787,5313.931152,1002.090454,21340.70313,3776.829834,4061.293945,19404.03125,22643.19727,28080.35352,21106.12695,40.52999878,41.76203537,42.48926163,36.30886078,44.31061554,41.79312134,40.53479004,38.70654678,41.3181572,39.82435608,39.25927734
8/29/19 14:58,899,0,56.23392487,47.24911499,0,42.41392136,75.81014252,601782,4552.731934,3232.192627,5310.751465,987.4762573,21401.94922,3768.499268,4068.126953,19440.72656,22618.92188,28239.24805,21129.51172,40.52999878,41.82402802,42.4272728,37.94513702,44.30461502,40.10746002,40.53778839,38.82852173,41.33016205,40.34844208,39.26527786
8/29/19 14:59,900,0,56.20000076,47.21696854,0,42.62196732,75.82213593,604282,4554.090332,3235.803223,5307.571289,972.8620605,21463.19531,3760.168457,4074.960205,19477.42188,22594.64453,28398.14258,21152.89648,40.52999878,41.88602066,42.36528397,39.58140945,44.2986145,38.42179489,40.54079056,38.95050049,41.34216309,40.87252808,39.27127838
8/29/19 15:00,901,0,56.24146652,47.20000076,0,42.83001328,75.83413696,606781,4555.44873,3239.414063,5304.391602,958.2478638,21524.44141,3751.837891,4081.793213,19514.11719,22570.36719,28557.03711,21176.28125,40.52999878,41.94801712,42.30329895,41.21768188,44.29261398,36.73613358,40.54378891,39.07247543,41.35416412,41.39661026,39.2772789
8/29/19 15:01,902,0,56.29141617,47.20000076,0,42.81108856,75.846138,609281,4561.282227,3237.913818,5281.797852,973.3649902,21617.25586,3785.457031,4088.280029,19453.45703,22493.1543,28688.86133,21206.44336,40.52999878,42.05649185,42.28759003,42.10502625,44.28661346,36.54469681,40.54679108,39.07820892,41.36000061,41.65999985,39.27671814
8/29/19 15:02,903,0,56.38299179,47.44896698,0,42.67709732,75.84799957,617538,4568.035645,3236.390869,5254.202148,998.6193848,21734.40039,3830.868164,4094.304688,19221.7832,22316.04492,28765.71875,21247.70703,40.52999878,42.19050598,42.32559586,41.92299652,44.28061295,38.21949768,40.54978943,38.98019409,41.36000061,41.65999985,39.27071762
8/29/19 15:03,904,30.83202934,56.40000153,47.66575241,0,42.54310608,75.84799957,611941,4574.789551,3234.86792,5226.606934,1023.873779,21851.54297,3876.279297,4100.32959,18990.10938,22138.93359,28842.57422,21288.96875,40.52999878,42.32452011,42.36359787,41.7409668,44.27461243,39.89429474,40.5527916,38.88217926,41.36000061,41.65999985,39.2647171
8/29/19 15:04,905,0.215639919,56.31713486,43.39098358,0,42.40911484,75.84799957,606240,4581.543457,3233.345215,5199.011719,1049.128174,21968.68555,3921.69043,4106.354004,18758.4375,21961.82227,28919.43164,21330.23047,40.52999878,42.45853424,42.4016037,41.55893707,44.26861191,41.5690918,40.55578995,38.78416061,41.36000061,41.65999985,39.25871658
8/29/19 15:05,906,0,56.13430023,42.7485466,0,42.2751236,75.84799957,616503,4588.296875,3232.941406,5171.416016,1074.382568,22085.83008,3967.101563,4112.378906,18526.76367,21784.71289,28996.28906,21371.49219,40.52999878,42.59254837,42.43960571,41.37690735,44.2626152,43.24388885,40.5587883,38.68614578,41.36000061,41.65999985,39.25271606
8/29/19 15:06,907,10.92642403,55.51947784,42.88293457,0,42.14113235,75.84799957,616699,4584.83252,3232.541504,5161.083008,1048.531982,22029.39648,3976.160889,4119.423828,18471.72852,21719.95508,28861.98633,21401.63672,40.53595734,42.66325378,42.52766418,41.32035828,44.2419548,44.07438278,40.58623505,38.90150452,41.33743668,41.39115906,39.25328445
8/29/19 15:07,908,0.053448055,54.90320206,46.46038437,0,42.00714111,75.96459198,621369,4579.26416,3232.141602,5155.210449,1005.307129,21838.79688,3974.864258,4127.827148,18726.59766,21866.94336,28295.98242,21413.5918,40.54795837,42.6992569,42.67368317,41.44237137,44.20996094,43.86049271,40.63022995,39.39564514,41.29343033,40.8493042,39.25928116
8/29/19 15:08,909,3.978212357,54.79999924,47.11711502,0,41.87314987,76.10216522,610877,4573.696289,3231.741699,5149.337402,962.0822144,21648.19922,3973.567871,4136.230957,18981.46484,22013.93164,27729.97656,21425.54883,40.5599556,42.73526001,42.81969833,41.56438828,44.17796707,43.64660645,40.67422104,39.88978195,41.2494278,40.30744934,39.26528168
8/29/19 15:09,910,30.84121323,55.2150116,47.18300247,1,41.73915863,76.23973846,612388,4568.12793,3230.461182,5143.464844,918.8572998,21457.59961,3972.27124,4144.634277,19236.33398,22160.91992,27163.97266,21437.50586,40.57195663,42.77126312,42.96571732,41.68640518,44.14597321,43.43271637,40.71821594,40.38392258,41.20542526,39.76559067,39.27127838
8/29/19 15:10,911,19.56766129,55.63169479,47.28292465,1,41.60516739,76.37731934,613988,4562.55957,3229.17749,5137.591797,875.6323853,21267,3970.974854,4153.038086,19491.20313,22307.9082,26597.9668,21449.46289,40.58395767,42.80726624,43.11173248,41.80842209,44.11397934,43.21882629,40.76221085,40.87805939,41.16141891,39.22373581,39.2772789
8/29/19 15:11,912,8.067660332,55.70000076,47.29999924,0,41.47117615,76.51489258,615588,4563.924316,3222.12085,5142.85791,856.7371216,21133.23828,3950.847168,4153.067383,19667.56641,22400.2168,26298.84766,21456.57422,40.61183929,42.86005402,43.18164825,41.90727997,44.08986664,42.51054001,40.76212311,40.63366699,41.14615631,39.20632172,39.27672195
8/29/19 15:12,913,4.024031162,55.61704254,47.38295746,0,41.33718491,76.58866119,615997,4566.73291,3215.030518,5150.960938,846.1430664,21043.60156,3925.418457,4142.040527,19704.64648,22389.59961,26541.33984,21455.71484,40.65582275,42.9220314,43.16365433,41.97327805,44.07186508,41.18421936,40.73211288,39.73596954,41.15815353,39.72433853,39.27072525
8/29/19 15:13,914,0.024531033,55.51704788,47.31705093,0,41.20319366,76.65086365,616397,4569.541016,3223.157715,5159.063477,835.5490723,20953.96289,3899.989746,4131.013672,19741.72656,22378.98242,26783.83398,21454.85352,40.69981003,42.98400497,43.1456604,42.03927612,44.05386734,39.85790253,40.70210266,38.83827209,41.17014694,40.24235535,39.26472473
8/29/19 15:14,915,0,55.58297348,47.29999924,0,41.06920242,76.7130661,616797,4572.349121,3231.35083,5167.166504,824.9550781,20864.32617,3874.561035,4119.986328,19778.80859,22368.36328,27026.32617,21453.99414,40.74379349,43.04598236,43.12766647,42.10527039,44.03586578,38.53158569,40.67209244,37.94057465,41.18214417,40.76036835,39.25872803
8/29/19 15:15,916,0,55.76570129,43.40597534,0,40.93521118,76.77526093,617197,4575.157715,3232.686523,5175.269043,814.361084,20774.68945,3849.132324,4108.959473,19815.88867,22357.74609,27268.82031,21453.13281,40.78778076,43.10795593,43.10967255,42.17126846,44.01786804,37.20526886,40.64208603,37.04287338,41.19414139,41.27838516,39.25273132
8/29/19 15:16,917,0,55.71704483,42.51704407,0,41.05164337,76.83746338,617597,4577.96582,3233.972412,5184.60791,842.2047119,20713.23828,3819.226074,4099.991699,19800.44336,22346.83008,27420.14258,21445.44922,40.76742554,43.10165405,43.02327347,42.20008469,43.99986267,37.05830383,40.67718124,36.85596085,41.18772125,41.54891586,39.26307678
8/29/19 15:17,918,0,55.45098114,42.33398438,0,41.29560471,76.88002014,617997,4580.773926,3235.099121,5194.262695,883.0977173,20673.68164,3788.063477,4093.757324,19692.93164,22335.34766,27384.24023,21426.65234,40.68138123,43.05765915,42.85732269,42.17608261,43.9818573,38.3784523,40.75616455,37.30207062,41.16371536,41.56692505,39.28708649
8/29/19 15:18,919,0,54.81908417,45.78550339,0,41.53956985,76.91901398,618397,4583.582031,3236.224609,5203.91748,923.9907837,20634.12695,3756.900879,4087.522949,19585.41797,22323.86523,27348.33594,21407.85547,40.59533691,43.01366425,42.69137573,42.15208054,43.96384811,39.69860077,40.83514786,37.74817657,41.13970947,41.58493423,39.31109619
8/29/19 15:19,920,0,54.61710739,46.5,0,41.78353119,76.95800781,618797,4586.390625,3230.312744,5213.572754,964.8837891,20594.57031,3725.738037,4081.288818,19477.90625,22312.38477,27312.43359,21389.06055,40.50928879,42.96966553,42.52542877,42.12807846,43.94584274,41.01875305,40.91413116,38.19428635,41.11570358,41.60294342,39.33510208
8/29/19 15:20,921,0,54.8484993,46.6242485,0,42.02749252,76.99700165,613423,4589.19873,3224.367676,5223.227539,1005.776794,20555.01563,3694.575439,4075.054443,19370.39258,22300.90234,27276.53125,21370.26367,40.42324448,42.92567062,42.359478,42.10407639,43.92783356,42.33890152,40.99311447,38.64039612,41.09169769,41.62094879,39.35911179
8/29/19 15:21,922,0,55.14836502,46.77418137,0,42.27145386,77.03599548,608010,4592.006836,3227.540039,5240.686035,1013.759644,20480.31641,3679.503906,4076.033447,19218.57617,22269.3125,27183.2168,21352.08203,40.40089035,42.90613556,42.2672348,42.05692673,43.92338562,43.17080688,41.07209778,39.12566376,41.08000183,41.56933594,39.38420868
8/29/19 15:22,923,0,55.28281784,46.79999924,0,42.51541519,77.04199982,602597,4594.81543,3230.754639,5260.161621,1010.513489,20378.54102,3668.961914,4086.579834,18988.98828,22199.81836,26972.23828,21334.9043,40.44289017,42.90013504,42.26123428,41.97695541,43.92938614,43.3967247,41.15108109,39.64564133,41.08000183,41.4473877,39.41020966
8/29/19 15:23,924,0,55.38286591,46.79999924,0,42.75938034,77.04199982,597184,4597.623535,3233.488281,5279.636719,1007.267334,20276.76563,3658.419922,4097.125977,18759.40234,22130.32422,26761.25977,21317.72461,40.48488617,42.89413452,42.25522995,41.89698029,43.93538666,43.62264633,41.23006439,40.1656189,41.08000183,41.32543564,39.43620682
8/29/19 15:24,925,0,55.31697845,46.55093002,0,43.00334167,77.04199982,591771,4600.431641,3236.219482,5299.111816,1004.021179,20174.98828,3647.878174,4107.672363,18529.81445,22060.83008,26550.28125,21300.54688,40.52688599,42.888134,42.24922943,41.81700516,43.94138718,43.84856796,41.3090477,40.68560028,41.08000183,41.2034874,39.46220779
