,Entry,CHW Flowrate,CHWRT,CHWST,Chilled Water Request,OA Humidity,OA Temperature,Apparent Power,3rd Floor AHU-1|SA Airflow,3rd Floor AHU-2|SA Airflow,3rd Floor AHU-3|SA Airflow,3rd Floor AHU-7|SA Airflow,3rd Floor AHU-8|SA Airflow,Level 2 AHU-4|SA Airflow,Level 2 AHU-5|SA Airflow,Roof AHU-10|SA Airflow,Roof AHU-11|SA Airflow,Roof AHU-12|SA Airflow,Roof AHU-9|SA Airflow,3rd Floor AHU-1|RA Humidity,3rd Floor AHU-2|RA Humidity,3rd Floor AHU-3|RA Humidity,3rd Floor AHU-7|RA Humidity,3rd Floor AHU-8|RA Humidity,Level 2 AHU-4|RA Humidity,Level 2 AHU-5|RA Humidity,Roof AHU-10|RA Humidity,Roof AHU-11|RA Humidity,Roof AHU-12|RA Humidity,Roof AHU-9|RA Humidity,Run Time
1043,1043,0,55.74861908,46.79999924,0,40.60679626,79.49468994,592596,4423.370605,3204.127197,5211.366211,2035.204346,21346.39258,4018.739258,4073.772217,20269.83398,21120.12891,26406.89844,21731.35352,42.24472427,41.6493721,43.17347336,39.71044922,44.95923233,45.86507797,57.98885345,41.04204178,43.49000168,41.16996384,41.43416214,0
1044,1044,0,56.04903412,46.96602249,0,40.4027977,79.49019623,592352,4418.483887,3211.096191,5205.456055,2026.256592,21252.01172,4049.149902,4075.098389,19992.09961,21022.12109,26249.06836,21771.78516,42.30673599,41.67936707,43.0814743,40.05045319,44.94723129,46.04705429,57.9768486,41.61601639,43.49000168,41.18196106,41.4161644,0
1045,1045,0,56.18283081,47,0,40.19880295,79.48569489,592102,4413.597168,3203.867432,5199.546387,2017.308716,21157.63086,4079.560547,4076.424561,19714.36523,20924.11523,26091.23828,21812.2168,42.36875153,41.70936203,42.98947144,40.39045715,44.93523026,46.22902679,57.96484756,42.189991,43.49000168,41.1939621,41.39817047,0
1046,1046,0,56.20000076,47,0,40.12072754,79.48119354,586649,4417.817383,3196.589844,5208.015625,1976.580078,21069.12695,4077.153809,4076.281982,19567.125,20848.19336,25905.39453,21798.02539,42.36329651,41.71225739,42.90393829,40.36857986,44.90517426,46.33534241,57.90633774,42.4430542,43.48692703,41.1185112,41.36270142,0
1047,1047,18.89092255,56.15855789,45.46667862,0,40.10673141,79.4766922,589825,4423.92041,3199.615234,5220.173828,1925.056396,20985.16211,4065.350098,4074.196533,19648.69531,20813.86133,25662.51953,21694.55273,42.28930664,41.70025253,42.82593536,39.83260345,44.86117172,46.34734344,57.81632996,42.4110527,43.4809227,40.95450592,41.31269836,0
1048,1048,0.113969818,56.10857773,43.61737061,1,40.09273529,79.47219086,593080,4430.023926,3202.697021,5232.332031,1873.532593,20901.19727,4053.546387,4072.111084,19730.26367,20779.53125,25419.64648,21591.08008,42.21531677,41.6882515,42.74793243,39.29662704,44.81716919,46.35934448,57.72631836,42.37905502,43.47492218,40.79049683,41.26269913,1
1049,1049,32.24668503,55.85174179,43.21724701,1,40.07873917,79.46768951,596339,4436.127441,3202.550781,5244.489746,1822.008789,20817.23242,4041.742432,4070.025635,19811.83398,20745.19922,25176.77148,21487.60938,42.1413269,41.67624664,42.66992569,38.76065063,44.77316666,46.37134552,57.63630676,42.34705734,43.46892166,40.62648773,41.21269989,2
1050,1050,64.6880188,55.52407074,43.88982391,1,40.06474304,79.4631958,599598,4442.230957,3202.390869,5256.647949,1770.485107,20733.26758,4029.938721,4067.940186,19893.4043,20710.86914,24933.89844,21384.13672,42.06733704,41.66424561,42.59192276,38.22467041,44.72916412,46.38334656,57.54629517,42.31505966,43.46291733,40.46247864,41.16269684,3
1051,1051,40.18873215,55.19055939,44.72359467,1,40.10055923,79.45869446,602858,4443.783203,3196.901611,5262.754883,1750.576294,20712.83008,4011.805176,4069.591064,20010.90234,20691.14453,24847.93164,21343.31836,42.03297043,41.57727051,42.56387329,38.07103348,44.703228,46.37395477,57.52074051,41.75365448,43.43228149,40.64742661,41.12033463,4
1052,1052,15.13653946,54.85705185,45.55736923,1,40.16189575,79.47221375,606117,4444.391113,3191.380127,5267.310059,1741.418701,20741.4082,3991.875977,4076.208984,20191.24414,20699.08398,25080.96875,21404.65625,42.03897095,41.4492836,42.59387207,38.46103287,44.69122696,46.33795547,57.53873825,40.72164917,43.37830734,41.18537521,41.08432388,5
1053,1053,30.41166878,54.93803406,45.70000076,1,40.22323608,79.48901367,609376,4444.999512,3192.320313,5271.865234,1732.261108,20769.98438,3971.947021,4082.827148,20371.58398,20707.02344,25314.00586,21465.99414,42.04497147,41.32129669,42.62387085,38.85103607,44.67922974,46.30195236,57.55673981,39.68964005,43.32433319,41.72332382,41.04831314,6
1054,1054,45.90779495,55.10456085,45.70000076,1,40.2845726,79.5058136,603347,4445.607422,3193.295898,5276.419922,1723.103516,20798.5625,3952.017822,4089.445068,20551.92578,20714.96484,25547.04297,21527.33203,42.05097198,41.19330978,42.65386581,39.24103928,44.66723251,46.26595306,57.57474136,38.65763474,43.27035522,42.26127243,41.0123024,7
1055,1055,98.58911133,55.27108383,45.70000076,1,40.34590912,79.52262115,586562,4446.215332,3194.108887,5280.975098,1713.945923,20827.14063,3932.088623,4096.062988,20732.26758,20722.9043,25780.08008,21588.66992,42.0569725,41.06531906,42.68386459,39.63104248,44.65523148,46.22995377,57.59273911,37.62562943,43.21638107,42.79922104,40.97628784,8
1056,1056,93.29164124,55.21708679,45.6170845,1,40.40724945,79.53942108,607689,4446.823242,3194.921387,5240.871094,1671.383423,20883.67773,3926.35083,4104.019043,20856.54492,20692.26563,26025.44531,21609.0918,42.06297302,40.99674988,42.67781448,39.29521942,44.64661789,46.44361496,57.57374191,37.60585785,43.18693161,43.04219055,40.94357681,9
1057,1057,87.53859711,55.03443909,45.68278122,1,40.46858597,79.54199982,608643,4447.431152,3195.733643,5189.388184,1617.44812,20961.83008,3924.644043,4113.75293,20882.7793,20588.58789,26295.93164,21562.2832,42.06897354,40.96075439,42.6298027,37.92749405,44.64061737,46.96775436,57.52974701,38.48577499,43.18093109,42.98619461,40.91359329,10
1058,1058,81.78555298,54.91725922,45.5345192,1,40.5299263,79.54199982,609393,4448.039551,3196.545898,5137.905762,1563.512939,21039.98242,3922.937256,4123.487305,20909.01367,20484.9082,26566.41992,21515.47461,42.07497406,40.9247551,42.58178711,36.55976868,44.63461685,47.49189377,57.48575211,39.36569214,43.17492676,42.93019867,40.88360596,11
1059,1059,76.03250885,55.06569672,45.5,1,40.59126282,79.54199982,602965,4448.647461,3193.317871,5086.42334,1509.577637,21118.13477,3921.230713,4133.221191,20935.24805,20381.22852,26836.9082,21468.66797,42.08097458,40.88875961,42.53377533,35.1920433,44.62861633,48.01603317,57.4417572,40.2456131,43.16892624,42.87420654,40.85362244,12
1060,1060,129.4862976,55.26576614,45.54144287,1,40.65259933,79.54199982,596474,4449.255371,3190.069336,5034.940918,1455.642456,21196.28711,3919.523926,4142.955566,20961.48242,20277.54883,27107.39453,21421.85938,42.08697891,40.85276413,42.48576355,33.82431412,44.62261963,48.54016876,57.3977623,41.12553024,43.16292572,42.8182106,40.8236351,13
1061,1061,175.7758484,55.46579361,45.59144592,1,40.71393967,79.54199982,606828,4456.547852,3193.52124,5033.4375,1446.269043,21218.55469,3881.928955,4145.950195,21043.58203,20189.16406,27321.61523,21406.68555,42.08106995,40.82063293,42.43126297,33.47080231,44.60647202,48.58499908,57.33348465,41.58549881,43.15384674,42.52107239,40.80345535,14
1062,1062,225.6540527,55.5,45.6828804,1,40.77527618,79.55860138,617376,4465.226074,3197.013184,5044.786133,1452.042725,21197.53125,3834.263916,4139.949707,21223.80273,20129.86523,27420.67578,21443.29883,42.06307602,40.79063034,42.36925888,34.56515503,44.58246994,48.03693771,57.25547409,41.67150497,43.1418457,41.97909546,40.79145432,15
1063,1063,271.7527466,55.5,45.61714554,1,40.83661652,79.57819366,627924,4473.904785,3200.504883,5056.134766,1457.816528,21176.50977,3786.598633,4133.949707,21404.02148,20070.56641,27519.73828,21479.91406,42.04507828,40.76062775,42.30725098,35.65950775,44.55846786,47.48887634,57.17746735,41.75751495,43.12984467,41.43711853,40.77945328,16
1064,1064,205.3631897,55.5,45.43438721,1,40.89795303,79.59779358,617541,4482.583496,3203.996826,5067.483398,1463.59021,21155.48633,3738.933594,4127.949707,21584.24219,20011.26758,27618.80078,21516.52734,42.02708435,40.73062515,42.24524307,36.75386429,44.53446579,46.94081116,57.09945679,41.84352493,43.11784363,40.8951416,40.76745224,17
1065,1065,138.366806,55.54142761,45.40000153,1,40.95928955,79.61738586,607006,4491.261719,3203.444824,5078.832031,1469.364014,21134.46484,3691.268311,4121.949219,21764.46094,19951.96875,27717.86133,21553.14258,42.00909042,40.70061874,42.18323898,37.84821701,44.51046371,46.39274979,57.02145004,41.92953491,43.10584259,40.35316849,40.7554512,18
1066,1066,71.37044525,55.59145737,45.40000153,1,40.97999954,79.63697815,603530,4499.94043,3202.877686,5085.040527,1518.899414,21136.83008,3720.136963,4115.949219,21834.03516,19938.73047,27765.40234,21568.17969,41.97227478,40.67320251,42.14165115,38.54291916,44.50338364,46.32172775,57.01506042,41.15147018,43.09692001,39.50959015,40.74016953,19
1067,1067,4.374070644,55.59999847,45.40000153,0,40.97999954,79.63999939,600125,4508.619141,3202.310303,5089.930176,1583.327026,21157.26953,3770.703369,4109.949219,21710.20117,20012.47461,27708.01172,21547.77539,41.91626358,40.64720154,42.12365341,38.67087936,44.50938416,46.83943558,57.05704117,39.60561371,43.09091949,38.35952377,40.72216797,0
1068,1068,5.988070965,55.68288803,45.48288727,0,40.97999954,79.63999939,601888,4517.297363,3201.74292,5094.819824,1647.754761,21177.70703,3821.269775,4103.949219,21586.36523,20086.21875,27650.62305,21527.37305,41.86024857,40.62120056,42.10565567,38.79884338,44.51538467,47.3571434,57.09902573,38.05976105,43.08492279,37.2094574,40.7041626,0
1069,1069,7.987304688,55.70000076,46.08064651,0,40.97999954,79.63999939,603689,4525.976074,3202.705566,5099.709473,1712.182373,21198.14648,3871.836182,4097.94873,21462.53125,20159.96484,27593.23438,21506.96875,41.80423355,40.59519958,42.08765793,38.92680359,44.52138138,47.87485123,57.14100647,36.51390457,43.07892227,36.05939484,40.68615723,0
1070,1070,0.07339111,55.70000076,46.44881439,0,40.97999954,79.63999939,594403,4534.654785,3203.67627,5104.599121,1776.609985,21218.58594,3922.402588,4091.94873,21338.69531,20233.70898,27535.8457,21486.56641,41.74821854,40.56919861,42.06966019,39.05476379,44.5273819,48.39255905,57.18299103,34.9680481,43.07292175,34.90932846,40.66815186,0
1071,1071,4.961331367,55.70000076,46.74873734,0,41.08068848,79.63999939,591520,4526.34375,3204.810059,5085.421387,1795.645874,21222.89844,3932.549316,4087.798096,21300.18945,20298.37305,27478.45508,21430.66797,41.74182892,40.57616043,42.07945633,39.21818161,44.51646805,48.68267059,57.18215179,35.03457642,43.05974579,35.15476227,40.66656494,0
1072,1072,9.968730927,55.78288651,47.04866028,0,41.23262405,79.62173462,597906,4514.524414,3205.944336,5060.126953,1799.257935,21214.74023,3931.239258,4086.096436,21411.48438,20345.91016,27421.06641,21316.67188,41.78580856,40.60115814,42.12145615,39.43219376,44.49246979,48.68867111,57.15213776,36.53651047,43.03974915,36.81668854,40.67856598,0
1073,1073,14.97613049,55.96580887,47.09999847,1,41.38456345,79.60012817,604358,4502.70459,3209.971191,5034.83252,1802.869995,21206.58008,3929.929199,4084.39502,21522.7793,20393.44922,27363.67773,21202.67773,41.82979202,40.62615967,42.16345978,39.6462059,44.46847153,48.69467545,57.12212753,38.03844452,43.01974869,38.47861481,40.69056702,1
1074,1074,10.02549267,56,47.01704788,1,41.53650284,79.57852173,600482,4490.885254,3214.012939,5009.538086,1806.482056,21198.42188,3928.619141,4082.693604,21634.07227,20440.98633,27306.28906,21088.68164,41.87377167,40.65115738,42.20545959,39.86021805,44.44447327,48.70067596,57.09211349,39.54037857,42.99975204,40.14054489,40.70256424,2
1075,1075,5.02715826,56,47,0,41.68844223,79.55691528,596538,4479.065918,3217.884277,4984.244141,1810.094116,21190.26172,3927.308838,4080.992188,21745.36719,20488.52344,27248.89844,20974.6875,41.91775513,40.67615891,42.24745941,40.07423401,44.42047882,48.7066803,57.06210327,41.04231262,42.97975159,41.80247116,40.71456528,0
1076,1076,0.028824417,56.08298492,47.08298492,0,41.75850296,79.53531647,595706,4480.035645,3221.754883,4962.128418,1813.706055,21332.50195,3912.754883,4081.639404,21792.08203,20520.52734,27191.50977,20905.89453,41.94296646,40.70116043,42.27833939,40.169487,44.40662003,48.70731735,57.02732468,41.49188232,42.98025131,42.65488052,40.72328186,0
1077,1077,0,56.26594543,47.18297577,0,41.78650284,79.53199768,593147,4483.650391,3207.764404,4940.828125,1817.318115,21591.29883,3894.453857,4085.416748,21725.30078,20523.20703,27134.12109,20911.15625,41.94896698,40.72615814,42.29634094,40.0954895,44.40061951,48.70131683,56.98931885,41.00377655,43.00025558,42.68488312,40.72928238,0
1078,1078,0,56.4658432,47.20000076,0,41.81450653,79.53199768,590575,4487.265625,3193.703369,4919.527344,1820.930176,21850.0957,3876.152588,4089.194092,21658.52148,20525.88867,27076.73242,20916.41797,41.95497131,40.75115967,42.31433868,40.02148819,44.39461517,48.69531631,56.95131683,40.51567078,43.02025986,42.7148819,40.7352829,0
1079,1079,0,56.33442688,47.20000076,0,41.84250641,79.53199768,588002,4490.880859,3204.414063,4898.227051,1824.542236,22108.89258,3857.851563,4092.971436,21591.74023,20528.56836,27019.3418,20921.67969,41.96097183,40.77616119,42.33234024,39.94748688,44.38861465,48.68931961,56.913311,40.027565,43.04026413,42.74488449,40.74128342,0
1080,1080,0,56.29999924,47.24139023,0,41.8705101,79.53199768,585430,4494.496094,3215.255127,4876.926758,1828.154175,22367.68945,3839.550293,4096.749023,21524.95898,20531.24805,26961.95313,20926.94141,41.96697617,40.80115891,42.3503418,39.87348557,44.38261414,48.68331909,56.87530899,39.53945923,43.0602684,42.77488327,40.74728394,0
1081,1081,0,56.29999924,47.29140472,0,41.89851379,79.53199768,607858,4502.062012,3215.320068,4914.538574,1793.360107,22485.67188,3845.538818,4101.32373,21470.61914,20495.46484,26778.8418,20938.5,41.93924713,40.78672791,42.34332275,39.83742523,44.36645508,48.68804169,56.84925461,39.33649063,43.07616043,42.01810455,40.75,0
1082,1082,41.79777145,56.29999924,43.73071289,1,41.92651367,79.46864319,599308,4510.435547,3215.320068,4967.211914,1745.522705,22495.00781,3858.408936,4106.953613,21438.13672,20387.07813,26340.41602,20960.29297,41.87724686,40.75072479,42.30732346,39.85542297,44.34246063,48.70603561,56.83125687,39.38647842,43.08815765,40.46216965,40.75,1
1083,1083,83.78167725,56.13411713,42.91706085,1,41.95451736,79.39363098,590561,4518.80957,3220.133057,5019.885742,1697.685303,22504.3457,3871.279053,4112.583496,21405.6543,20278.69141,25901.99023,20982.08789,41.8152504,40.71472168,42.27132416,39.87342072,44.31846619,48.72402573,56.81326294,39.43646622,43.10015488,38.90623474,40.75,2
1084,1084,56.16230774,55.68540573,42.90000153,1,41.98251724,79.31861115,604178,4527.183594,3224.964844,5072.55957,1649.8479,22513.68359,3884.14917,4118.212891,21373.17188,20170.30469,25463.56445,21003.88086,41.75325394,40.67871857,42.23532486,39.89141846,44.29447174,48.74201965,56.7952652,39.4864502,43.1121521,37.35030365,40.75,3
1085,1085,28.17909813,55.30982208,44.68252182,1,42.01052094,79.24359894,595971,4535.557617,3225.14917,5125.233398,1602.010498,22523.02148,3897.019287,4123.842773,21340.69141,20061.91797,25025.13867,21025.67383,41.69125366,40.64271164,42.19932556,39.9094162,44.27047729,48.76001358,56.77727127,39.53643799,43.12414932,35.79436874,40.75,4
1086,1086,0.195888728,54.95986557,46.8322525,0,42.15762711,79.1685791,587567,4534.589355,3225.309326,5143.516602,1573.775269,22335.62305,3909.889404,4125.935059,21320.625,19999.95703,24549.44336,21048.74023,41.69074249,40.62482452,42.17444229,39.71385574,44.24534988,48.77267075,56.78072739,39.79900742,43.11053085,35.5215416,40.74343872,0
1087,1087,0,54.81712723,47.11712646,0,42.36568069,79.15699768,579163,4531.693359,3214.06543,5152.995117,1552.177368,21995.6543,3922.759521,4123.310547,21322.34375,20025.51367,23997.53125,21073.88477,41.75273895,40.6168251,42.16244507,39.21369553,44.21934509,48.77867126,56.79872894,40.25112915,43.07252121,36.55311584,40.73143768,0
1088,1088,0,55.04841232,47.09999847,0,42.5737381,79.15699768,568786,4528.796875,3202.762451,5162.473633,1530.579468,21655.68359,3935.629639,4120.685547,21324.06445,20051.07031,23445.61914,21099.03125,41.81473541,40.60882568,42.15044785,38.71353531,44.1933403,48.7846756,56.8167305,40.70325089,43.03450775,37.58469391,40.71943665,0
1089,1089,0,55.43143082,47.26571655,0,42.78179169,79.15699768,580194,4525.900391,3209.787109,5171.952148,1508.981567,21315.71484,3948.499756,4118.060547,21325.7832,20076.62695,22893.70898,21124.17578,41.87673569,40.60082626,42.13844681,38.21337891,44.1673317,48.79067612,56.83473206,41.15537262,42.99649811,38.61627197,40.70743561,0
1090,1090,0,55.52761841,47.32761765,0,42.98984909,79.15699768,591783,4523.004395,3216.897217,5181.430664,1487.383667,20975.74414,3961.369873,4115.436035,21327.50195,20102.18359,22341.79688,21149.32227,41.93873215,40.59282684,42.12644958,37.71321869,44.1413269,48.79667664,56.85273361,41.60749435,42.95848846,39.64784622,40.69543457,0
1091,1091,0,55.56094742,47.36094666,0,43.20847321,79.15699768,588481,4532.353027,3211.53418,5164.91748,1417.434814,20836.39258,3945.5896,4109.556152,21300.03906,20114.80469,22125.94922,21153.01367,41.97594833,40.641716,42.1310997,37.59210968,44.12322617,48.55796051,56.84210968,41.53489685,42.95335388,40.44080353,40.69327927,0
1092,1092,45.7277565,55.59427261,47.39427567,0,43.43247604,79.11712646,585027,4544.223145,3206.113525,5141.763184,1331.07251,20851.79297,3921.73291,4099.364258,21221.20313,20102.9668,22600.39453,21121.77148,41.98794556,40.72171783,42.15510559,38.00809097,44.11122513,48.01589966,56.81210327,40.99694824,42.97935104,40.9891777,40.69927597,0
1093,1093,0.247775674,55.7659874,47.31700516,1,43.65647888,79.0699234,582121,4556.09375,3200.692871,5118.608398,1244.710205,20867.19336,3897.876465,4089.172363,21142.36523,20091.12891,23074.8418,21090.53125,41.99994659,40.80171967,42.17911148,38.42406845,44.09922409,47.47384262,56.78209305,40.45899963,43.00535202,41.53755569,40.70527649,1
1094,1094,26.80617142,55.9659729,47.4659729,1,43.88047791,79.02272034,582249,4567.963867,3195.271973,5095.454102,1158.3479,20882.59375,3874.02002,4078.980469,21063.5293,20079.29102,23549.28711,21059.28906,42.01194382,40.88171768,42.20311737,38.84004974,44.08722687,46.93178177,56.75208664,39.92105484,43.031353,42.08592987,40.71127319,2
1095,1095,53.75743484,56.16574478,44.68235016,1,44.10448074,78.97550964,582399,4579.834473,3194.76709,5072.299316,1071.985596,20897.99414,3850.16333,4068.788818,20984.69141,20067.45117,24023.73242,21028.04688,42.02394485,40.96171951,42.22712326,39.25602722,44.07522583,46.38972473,56.72208023,39.38310623,43.05735397,42.63430405,40.7172699,3
1096,1096,106.6871948,56.1170845,44.09999847,1,44.17204666,78.92830658,582549,4583.404785,3194.281982,5043.269043,1126.4729,20948.00781,3835.751221,4067.568115,20973.69336,20075.66406,24350.29883,20990.69531,41.96656036,40.98612213,42.25482941,39.60582352,44.0463028,46.10877609,56.73985672,39.15542221,43.07923889,42.8950882,40.73634338,4
1097,1097,152.77742,55.80978775,43.89270401,1,44.16004944,78.92099762,582699,4585.256836,3203.787598,5012.730469,1228.769531,21024.7168,3824.012451,4078.332764,21081.56445,20121.91602,24376.37109,20943.41016,41.83850479,40.98012161,42.28682709,39.86174774,44.00432968,46.15077209,56.7898407,39.20342636,43.09722519,42.86509705,40.76635742,5
1098,1098,194.7218933,55.45983124,43.64273453,1,44.1480484,78.92099762,593073,4587.108887,3213.333984,4982.191895,1331.066162,21101.42578,3812.273926,4089.097168,21189.43359,20168.16797,24402.44336,20896.12305,41.71044922,40.97412109,42.31882477,40.11766815,43.96236038,46.1927681,56.83982849,39.25143433,43.1152153,42.8351059,40.79637146,6
1099,1099,0.889135718,55.15109253,43.43406296,0,44.13605118,78.92099762,603534,4588.960938,3212.039795,4951.65332,1433.362793,21178.13477,3800.535156,4099.861816,21297.30273,20214.42188,24428.51367,20848.83789,41.58239746,40.96812057,42.35082245,40.37358856,43.92038727,46.2347641,56.88981247,39.29944229,43.1332016,42.80511475,40.82638168,0
1100,1100,0,55.01712418,44.72599411,0,44.12405396,78.92099762,606977,4590.812988,3210.693115,4921.114258,1535.659424,21254.8418,3788.796631,4110.625977,21405.17188,20260.67383,24454.58594,20801.55273,41.45434189,40.96212006,42.38281631,40.62951279,43.87841797,46.27675629,56.93979645,39.34745026,43.15119171,42.7751236,40.85639572,0
1101,1101,0,54.9172554,46.32392883,0,44.11205292,78.92099762,610375,4590.432129,3209.346436,4888.965332,1630.171143,21288.17383,3788.854492,4119.572266,21454.91992,20300.55469,24446.77344,20766.50977,41.41089249,40.97551727,42.42222977,40.53607559,43.86000061,46.26784897,56.9743042,39.36681747,43.14468002,42.49433899,40.85360336,0
1102,1102,0,54.98289871,46.51710129,0,44.10005569,78.94062042,613773,4589.589844,3207.999756,4856.398926,1722.018799,21287.59375,3792.246338,4126.109375,21402.61133,20328.41797,24369.625,20751.50586,41.45288467,40.9995079,42.47024155,39.94401169,43.86000061,46.19585419,56.99831009,39.36082077,43.11466217,41.9584465,40.8236084,0
1103,1103,0,55.248806,46.5,0,44.08805847,78.96382141,586184,4588.748047,3206.653076,4823.83252,1813.866455,21287.01367,3795.638184,4132.645996,21350.30273,20356.2793,24292.47656,20736.50195,41.49487305,41.02349854,42.51825333,39.35194397,43.86000061,46.12386322,57.02231979,39.35482025,43.08464432,41.42255402,40.79361343,0
1104,1104,0,55.38280487,46.58280563,0,44.07606125,78.9870224,580989,4587.905762,3205.306396,4791.266113,1905.714111,21286.43359,3799.030029,4139.183105,21297.99609,20384.14258,24215.32813,20721.5,41.53686523,41.04748917,42.56626511,38.75987625,43.86000061,46.05186844,57.0463295,39.34882355,43.05462265,40.88666153,40.76362228,0
1105,1105,0,55.48269272,46.68269348,0,44.06406021,79.01022339,575945,4587.063477,3204.170654,4758.699707,1997.56189,21285.85352,3802.421875,4145.720215,21245.6875,20412.00586,24138.17773,20706.49609,41.57885742,41.0714798,42.6142807,38.16780853,43.86000061,45.97987747,57.07033539,39.34282303,43.0246048,40.35076904,40.73362732,0
1106,1106,0,55.5,46.70000076,0,44.05603027,79.03342438,582646,4589.429199,3203.036133,4742.912598,2024.432983,21271.50391,3791.665527,4140.466309,21236.06055,20450.875,24072.375,20683.35742,41.60396957,41.10837936,42.6232872,38.04855728,43.86337662,46.20136261,57.04654694,39.3431778,43.00999832,40.35708237,40.7363739,0
1107,1107,0,55.5,46.45120621,0,44.05002975,79.03700256,589454,4592.45459,3204.159668,4731.430176,2029.258545,21246.46094,3776.905273,4119.546875,21301.125,20510.45313,24029.72266,20646.96289,41.61197281,41.15239334,42.58729553,38.60256195,43.86937714,46.78724289,56.99055099,39.34917831,43.00999832,40.91714478,40.7663765,0
1108,1108,0,55.58300018,46.40000153,0,44.04402542,79.03700256,573324,4595.47998,3205.295654,4719.948242,2034.084106,21221.41602,3762.145264,4098.62793,21366.18945,20570.03125,23987.07227,20610.56836,41.61997223,41.19640732,42.55130386,39.15657043,43.87537766,47.37312698,56.93455124,39.35517883,43.00999832,41.47720718,40.79637909,0
1109,1109,0,55.68292618,46.40000153,0,44.0380249,79.03700256,570718,4598.505859,3207.232422,4708.466309,2038.909668,21196.37109,3747.385254,4077.708252,21431.25391,20629.60742,23944.41992,20574.17383,41.62797165,41.2404213,42.51530838,39.71057892,43.88138199,47.95901108,56.8785553,39.36117935,43.00999832,42.03726578,40.82638168,0
1110,1110,0,55.82435226,46.44145203,0,44.03202438,79.03700256,586422,4601.53125,3209.172363,4696.984375,2043.735229,21171.32813,3732.625244,4056.789063,21496.31641,20689.18555,23901.76953,20537.7793,41.63597488,41.28443527,42.47931671,40.26458359,43.88738251,48.54489136,56.82255554,39.36717987,43.00999832,42.59732819,40.85638428,0
1111,1111,0,55.97433472,46.49144363,0,44.02999878,79.03700256,585362,4606.759766,3209.020752,4698.621094,2011.026611,21206.375,3743.716309,4044.450195,21570.13086,20741.50391,23859.11719,20454.76563,41.6439743,41.31938934,42.42572021,40.37377548,43.89337921,48.127491,56.82268524,39.62955093,43.01307678,42.89585495,40.87982941,0
1112,1112,0,56.16594696,46.41703033,0,44.02999878,79.06783295,584110,4612.444336,3208.861084,4703.623535,1965.551758,21287.93945,3762.121582,4043.496338,21659.23438,20780.1543,23816.4668,20295.54688,41.65197372,41.34939194,42.35173416,39.8497467,43.89937973,46.45930862,56.860672,40.11937332,43.0190773,42.92786789,40.89783096,0
1113,1113,0,56.11711502,46.40000153,0,44.02999878,79.10422516,588764,4618.128418,3203.546387,4708.626465,1920.076782,21369.50195,3780.526611,4042.542236,21748.33984,20818.80469,23773.81445,20136.32813,41.65997696,41.37939072,42.27774429,39.32571793,43.90537643,44.79112244,56.89865875,40.60919952,43.02507782,42.95988083,40.91583252,0
1114,1114,0,56.01713943,46.31713867,0,44.02999878,79.14061737,586322,4623.812988,3198.200684,4713.628906,1874.601929,21451.06641,3798.931885,4041.588379,21837.44336,20857.45508,23731.16406,19977.10938,41.66797638,41.40939331,42.20375443,38.80168915,43.91137695,43.12294006,56.93664551,41.09902573,43.03107834,42.99188995,40.93383026,0
1115,1115,0,55.91711426,46.38288879,0,44.02999878,79.17700958,583825,4629.49707,3206.543457,4718.631348,1829.127075,21532.63086,3817.336914,4040.634521,21926.54688,20896.10547,23688.51172,19817.89063,41.67597961,41.43939209,42.12976837,38.27766037,43.91737366,41.45475769,56.97463226,41.58885193,43.03708267,43.02390289,40.95183182,0
1116,1116,0,55.8170433,46.40000153,0,44.16783524,79.21340179,559945,4630.066406,3214.965088,4766.971191,1795.156738,21490.94727,3798.063477,4043.113037,21860.21289,20881.86719,23720.91797,19691.07227,41.68397903,41.46939468,42.11867905,37.9848671,43.92337418,41.27615738,56.96738052,41.53586197,43.04000092,43.04596329,40.97310638,0
1117,1117,0,55.79999924,46.48292542,0,44.37580109,79.21900177,591990,4629.566406,3219.334229,4826.532715,1765.120117,21353.46875,3768.116211,4050.154541,21519.85352,20767.46289,23906.28516,19617.08398,41.69197845,41.49940109,42.18068695,38.02087402,43.92937469,42.9504776,56.92938995,40.99781799,43.04000092,43.05796051,40.99710083,0
1118,1118,1.325608492,55.79999924,46.41707993,0,44.58376694,79.21900177,579398,4629.066406,3223.686523,4886.094238,1735.083496,21215.99023,3738.168945,4057.196045,21179.49609,20653.05859,24091.65234,19543.09375,41.69998169,41.5294075,42.24269485,38.05688095,43.93537903,44.62479782,56.89139938,40.45977783,43.04000092,43.06995773,41.02109528,0
1119,1119,2.657454491,55.79999924,46.56567001,0,44.79173279,79.21900177,566513,4628.566406,3221.453369,4945.65625,1705.046875,21078.51172,3708.221436,4064.237549,20839.13672,20538.65234,24277.02148,19469.10547,41.70798111,41.5594101,42.30470276,38.09288788,43.94137955,46.29911423,56.853405,39.92173767,43.04000092,43.08195496,41.04509354,0
1120,1120,3.989300728,55.79999924,46.76553345,0,44.99969864,79.21900177,553627,4628.066406,3219.199707,5005.217773,1675.010254,20941.03516,3678.27417,4071.279053,20498.77734,20424.24805,24462.38867,19395.11523,41.71598053,41.5894165,42.36671066,38.12889481,43.94738007,47.97343445,56.81541443,39.38369751,43.04000092,43.09394836,41.06908798,0
