,Unnamed: 0,Time,CHWST,OA Humidity,OA Temperature,3rd Floor AHU-1|SA Airflow,3rd Floor AHU-2|SA Airflow,3rd Floor AHU-3|SA Airflow,3rd Floor AHU-7|SA Airflow,3rd Floor AHU-8|SA Airflow,Level 2 AHU-4|SA Airflow,Level 2 AHU-5|SA Airflow,Roof AHU-10|SA Airflow,Roof AHU-11|SA Airflow,Roof AHU-12|SA Airflow,Roof AHU-9|SA Airflow,3rd Floor AHU-1|RA Humidity,3rd Floor AHU-2|RA Humidity,3rd Floor AHU-3|RA Humidity,3rd Floor AHU-7|RA Humidity,3rd Floor AHU-8|RA Humidity,Level 2 AHU-4|RA Humidity,Level 2 AHU-5|RA Humidity,Roof AHU-10|RA Humidity,Roof AHU-11|RA Humidity,Roof AHU-12|RA Humidity,Roof AHU-9|RA Humidity,Run Time,Flow Rate,Return Temperature,Action,Power,Power Actual
651,651,651,46.36584091,93.04598236,71.62400055,4587.899902,3210.004395,5195.163086,1166.973999,18123.79102,3727.536621,3858.517578,18193.16602,20422.99414,20101.01953,16465.91406,46.98809433,49.09988022,49.58889771,55.90904999,51.78322983,50.25643539,69.764328,44.60032272,49.87922668,48.66235733,50.16623688,3,5.811987158866707,55.329585916926064,0.0,567600.4255241937,562575
652,652,652,46.31700897,92.84403229,71.67643738,4588.068848,3208.548828,5154.237305,1189.808594,18099.85156,3725.187256,3859.117676,18329.79297,20440.87109,20381.03906,16695.85938,46.96409988,49.03789520000001,49.56489944,55.66508484,51.77122879,50.36042404,69.78833008,46.2243309,49.89722824,48.80833435,50.08625793,4,6.372200357496272,55.22965589022404,0.0,571310.6886670256,559224
653,653,653,46.29999924,92.64208221,71.73844147,4588.237793,3211.269775,5113.3115229999985,1212.643188,18075.91406,3722.837891,3859.717529,18466.42188,20458.74805,20661.05859,16925.80469,46.94010544,48.97591019,49.54090118,55.4211235,51.75923157,50.4644165,69.81232452,47.8483429,49.91522979999999,48.95431519,50.00627899,0,6.754376676248798,55.288902944990426,0.0,574166.272671733,555825
654,654,654,46.29999924,92.44013214,71.80045319,4588.4067380000015,3214.016113,5072.38623,1235.477783,18051.97461,3720.488525,3860.317627,18603.04883,20476.625,20941.07617,17155.75,46.91611481,48.91392899,49.51690292,55.17715836,51.74723053,50.56840515,69.83632659999999,49.47235107,49.93323135,49.10029221,49.92630005,0,0.2071160438638806,55.35166443377854,0.0,575935.5088427113,569282
655,655,655,46.34140015,92.23818207,71.86245728,4588.576172,3211.781982,5031.460449,1258.3122560000004,18028.03516,3718.138916,3860.917725,18739.67773,20494.50195,21221.0957,17385.69531,46.89212036,48.85194397,49.49290466,54.93319702,51.73522949,50.67239761,69.86032867,51.09636307,49.95123291,49.24627304,49.84631729,0,3.985630451388044,55.47038273268369,0.0,577655.3344517193,582864
656,656,656,46.39143372,92.16999817,71.92446136,4588.745117,3209.522705,5058.269531,1272.474243,18028.02539,3703.969238,3860.658691,18742.11914,20521.54492,21276.60156,17559.58789,46.86217499,48.82225037,49.47075272,54.53472137,51.70969009,50.75141144,69.85567474,51.89178848,49.95384216,48.56740189,49.79689789,1,9.226227704575695,55.53950203932966,0.0,580514.9147747166,580769
657,657,657,46.35857773,92.16999817,71.93399811,4588.914063,3207.256104,5102.52002,1283.685059,18046.50586,3686.44873,3859.258789,18508.41016,20565.9375,20874.86523,17642.13477,46.82616043,48.81024933,49.45074463,53.91668320000001,51.67368698,50.79941177,69.83167267,51.95178986,49.94184113,47.04684448,49.77289581,2,11.003849442234793,55.584638010938036,0.0,581594.1783181414,578515
658,658,658,46.30859375,92.16999817,71.93399811,4589.083008,3204.989502,5146.770508,1294.895752,18064.98633,3668.928223,3857.858643,18274.69922,20610.33008,20473.12695,17724.67969,46.79014587,48.79824829,49.43074036,53.29864502,51.63768768,50.84741211,69.80767059,52.01178741,49.92984009,45.52628708,49.74889374,3,10.976172506587341,55.65045834877385,0.0,581323.9546804898,561039
659,659,659,46.4657402,92.16999817,71.93399811,4589.251953,3203.257568,5191.020996,1306.106445,18083.46875,3651.407715,3856.458496,18040.99023,20654.7207,20071.39063,17807.22461,46.7541275,48.78624725,49.41073227,52.68061066,51.60168457,50.89541245,69.78366852,52.07178879,49.91783905,44.00572968,49.72489166,4,13.101893547628666,55.7375734470577,0.0,579613.6233499055,568742
660,660,660,46.582798,92.16999817,71.93399811,4589.4213869999985,3201.527588,5235.271484000001,1317.317139,18101.94922,3633.886963,3855.05835,17807.2793,20699.11328,19669.6543,17889.76953,46.71811295,48.77425003,49.39072418,52.06257248,51.56568146,50.94341278,69.75966644,52.13179016,49.90584183,42.48517227,49.70088959,0,15.462946766970267,55.80837461776436,0.0,575695.0294475642,570587
661,661,661,46.68269348,91.97648621,71.93399811,4584.415527,3199.797852,5247.012695,1273.747803,18139.07813,3635.998779,3855.033447,17740.38086,20775.70703,19521.3125,17884.61914,46.6910553,48.74674606,49.36608505,52.05382919,51.54322815,50.94055176,69.73090363,51.43518448,49.90616226,42.47217941,49.68344498,0,9.00943416033709,55.68304056688855,0.0,575311.1324104113,572387
662,662,662,46.61710739,91.68448639,71.98583984,4578.337402,3198.067871,5250.397461,1211.5678710000002,18190.59766,3643.615723,3856.833496,17967.33008,20912.89258,19892.63086,17736.73828,46.67305756,48.71075058,49.3360939,52.909832,51.53122711,50.87454224,69.69891357,50.067173,49.91815948,43.98627472,49.67144775,0,5.916380546915146,55.42606119779684,1.0,572958.7344143214,575278
663,663,663,46.43412781,91.39248657,72.04705048,4572.259277,3196.338135,5253.782715,1149.387817,18242.11914,3651.232422,3858.633545,18194.2793,21050.07813,20263.94922,17588.85742,46.65506363,48.67475128,49.30610275,53.76583481,51.51922607,50.80853271,69.66693115,48.69916534,49.93016052,45.50037003,49.65945053,0,23.170832781796875,55.62280254973639,0.0,582047.2978629824,578177
664,664,664,46.23412704,91.10048676,72.10825348,4566.181640999999,3194.608398,5257.16748,1087.207886,18293.63867,3658.849365,3860.433594,18421.22852,21187.26367,20635.26758,17440.97656,46.63706589,48.6387558,49.27611160000001,54.62183762,51.50722885,50.74251938,69.63494873,47.33115387,49.94215775,47.01446533,49.64745331,0,1.188155753052012,55.46664106843674,0.0,581402.1188021756,581075
665,665,665,46.36570358,90.80847931,72.16946411,4560.103515999999,3193.089355,5260.552734000001,1025.027832,18345.1582,3666.466064,3862.233643,18648.17773,21324.44727,21006.58594,17293.0957,46.61906815,48.60276031,49.24612045,55.47784042,51.49522781,50.67650986,69.60296631,45.96314621,49.95415878,48.52856064,49.63545609,0,5.452811082888143,55.35991565267945,0.0,580218.2006141747,583972
666,666,666,46.48287964,90.64306641,72.23066711,4560.04248,3191.571289,5240.4541020000015,1066.219604,18332.73047,3676.723389,3862.744141,18712.16602,21398.74805,21215.74219,17215.58789,46.59413147,48.57063293,49.21889877,55.8163147,51.48322678,50.19762421,69.59475708,45.29138565,49.95384216,48.38357162,49.60600281,1,10.79004419444254,55.39302152550344,0.0,581694.1640146574,582312
667,667,667,46.5,90.54207611,72.30406952,4561.228515999999,3190.053223,5214.370117,1142.530273,18270.95313,3687.724365,3861.543945,18490.43359,21354.05664,21095.13477,17252.59961,46.5621376,48.54062653,49.19490051,55.42033005,51.47122955,49.20782471,69.60276031,45.23738098,49.94184113,46.56013489,49.5620079,2,9.824275531637937,55.602007892286466,0.0,582538.9973937118,577929
668,668,668,46.66606522,90.44107819,72.37965393,4562.414551,3188.535156,5188.285645,1218.840942,18209.17578,3698.725098,3860.34375,18268.70313,21309.36719,20974.52734,17289.61328,46.53014374,48.51062393,49.17090225,55.02434921,51.45922852,48.21802902,69.61075592,45.18338013,49.92984009,44.73670197,49.51800919,3,8.331461482614483,55.756536560399454,0.0,581571.6162246242,576411
669,669,669,46.78295898,90.34008789,72.45524597,4563.600586,3187.01709,5162.20166,1295.151611,18147.39844,3709.726074,3859.143311,18046.9707,21264.67773,20853.92188,17326.625,46.49814987,48.48062134,49.14690399,54.62836456,51.44723129,47.22822952,69.61875916,45.12937546,49.91784286,42.91326523,49.47401428,4,8.958081860339217,55.800567079881276,0.0,579308.0868533595,574863
670,670,670,46.79999924,90.2390976,72.53083038,4564.786621,3185.499023,5136.117676,1371.46228,18085.62109,3720.727051,3857.943115,17825.24023,21219.98828,20733.31445,17363.63672,46.46615601,48.45061493,49.12290573,54.23238373,51.43523026,46.23843002,69.62676239,45.0753746,49.90584183,41.08983231,49.43001938,5,11.207974938863579,55.753539314991556,0.0,575871.3064790866,573315
671,671,671,46.79999924,90.13809967,72.60642242,4569.181152,3186.623779,5134.904297,1358.182251,18041.24414,3735.937744,3855.704346,17729.17578,21216.91797,20704.08398,17351.36914,46.44406128,48.42061615,49.10722733,53.96447372,51.41646194,46.37956619,69.64072418,45.43798065,49.92258072,40.82324219,49.43399048,0,13.661609749282112,55.606823567014956,0.0,574770.2505804879,591263
672,672,672,46.79999924,90.03710938,72.63391876,4574.240723,3187.764404,5140.089355,1314.43042,18010.30859,3752.337646,3852.09375,17853.19141,21292.21484,20860.43359,17258.56445,46.43206024,48.39062119,49.10122681,53.87848282,51.39246368,47.9259758,69.65872955,46.16983414,49.96657562,42.14146042,49.47801208,0,7.57270796900818,55.7192483311283,0.0,578015.5534528731,591698
673,673,673,45.97142410000001,89.93611908,72.65271759,4579.299805,3196.489502,5145.274902,1270.678467,17979.37109,3768.737549,3848.48291,17977.20703,21367.51172,21016.7832,17165.75781,46.42006302,48.36062241,49.09522247,53.79248810000001,51.36846542,49.47238159,69.67673492,46.90168762,50.01057434,43.45968246,49.52203369,0,3.8959626394891007,55.63236554212172,0.0,581160.8520723279,591998
674,674,674,45.88288498,89.83512115,72.67151642,4584.3588869999985,3205.252197,5150.460449,1226.926636,17948.43359,3785.137695,3844.872314,18101.22266,21442.80859,21173.13281,17072.95313,46.40806198,48.33062744,49.08922195,53.70649719,51.34446716,51.01878738,69.69473267,47.63354111,50.05456924,44.7779007,49.5660553,0,0.057091450753265605,55.487968213863965,0.0,582815.5459089597,588823
675,675,675,46.06557083,89.73413086,72.69031525,4589.417969,3197.882568,5155.645996,1183.174683,17917.49805,3801.537598,3841.261475,18225.23828,21518.10547,21329.48242,16980.14844,46.39606476,48.30063248,49.08322144,53.62050629,51.32047272,52.56519699,69.71273804,48.36539459,50.09856415,46.09611893,49.6100769,0,1.2493978374571562,55.41531088456766,0.0,583430.2375196256,585627
676,676,676,46.09999847,89.62317657,72.70910645,4585.959961,3190.424316,5165.580078,1180.184082,17997.21289,3819.017578,3838.509277,18363.13867,21575.56055,21486.18359,16911.46094,46.3751564,48.24608231,49.07444,53.14664078,51.31338501,53.41731644,69.70449066,48.70365143,50.11999893,46.87516022,49.63000107,0,1.013195504037867,55.35320562306477,0.0,584299.3138349345,582431
677,677,677,46.09999847,89.50714111,72.71199799,4580.728027,3189.246094,5176.726563,1191.091675,18162.56641,3836.808105,3836.89917,18525.53906,21599.19336,21643.60547,16882.14258,46.34514618,48.17805862,49.06244278,52.12068176,51.31938171,53.41131973,69.67848969,48.69165039,50.11999893,47.10716248,49.63000107,0,0.3361285607212352,55.310462779270594,0.0,585886.1635097363,602485
678,678,678,46.14144135,89.39110565,72.71199799,4575.496094,3188.105713,5187.872559,1201.999146,18327.91992,3854.598633,3835.289063,18687.93945,21622.82422,21801.02539,16852.82422,46.31513596,48.11003113,49.05044937,51.09472656,51.32538223,53.40531921,69.65248871,48.67964935,50.11999893,47.33916473,49.63000107,0,0.07411416305546581,55.27767807131262,0.0,587233.17780982,590230
679,679,679,46.19144821,89.27507019,72.71199799,4570.26416,3185.831299,5199.018555,1212.906616,18493.27344,3872.38916,3833.679199,18850.33984,21646.45703,21958.44727,16823.50586,46.28512573,48.04200745,49.03845215,50.06877136,51.33138275,53.39932251,69.62648773,48.66765213,50.11999893,47.57116318,49.63000107,0,0.0,55.24184348971467,0.0,588344.3699228086,577790
680,680,680,46.36528015,89.15903473,72.71199799,4565.0322270000015,3183.55127,5210.164551,1223.814209,18658.62695,3890.179688,3832.069092,19012.74023,21670.08789,22115.86719,16794.1875,46.25511169,47.97397995,49.02645493,49.04281616,51.33738327,53.39332581,69.60048676,48.65565109,50.11999893,47.80316544,49.63000107,0,0.03251657470231706,55.25011203585679,0.0,589041.2967874784,582363
681,681,681,46.44139481,88.99790955,72.71199799,4568.756348,3187.018555,5218.387207,1219.05249,18812.52734,3904.124268,3832.012939,19073.33203,21693.7207,22265.51563,16834.71094,46.24595642,47.92281342,49.02277374,49.02660751,51.33323669,53.33473969,69.54346466,48.87648773,50.09127808,47.77110291,49.61690903,0,0.013881851125780997,55.25607305502355,0.0,589984.6684686912,587060
682,682,682,46.49151993,88.81394196,72.74073792,4574.321289,3190.514404,5225.863281,1208.942017,18957.55469,3916.974365,3834.02417,18955.69141,21717.35352,22399.31055,16989.3457,46.25795364,47.88082123,49.02877426,50.44891357,51.32123566,53.21069336,69.46546936,49.30449295,50.03526688,47.47116089,49.59290314,0,0.03706089307673466,55.309909854841365,0.0,591076.0626651456,591758
683,683,683,46.58282089,88.62996674,72.77474976,4579.88623,3194.01001,5233.339844,1198.831543,19102.58203,3929.824463,3836.0354,18838.05078,21740.98438,22533.10352,17143.97852,46.26995087,47.83882904,49.03477478,51.87122345,51.30923462,53.08664703,69.38746643,49.73249817,49.97925949,47.17121887,49.56889725,0,0.0,55.34778580983239,0.0,591526.9917281476,575354
684,684,684,46.68296432,88.44599152,72.8087616,4585.451172,3197.505859,5240.816406,1188.721069,19247.61133,3942.674561,3838.046875,18720.41016,21764.61719,22666.89844,17298.61133,46.28194809,47.79683685,49.04077911,53.29352951,51.29723358,52.96260452,69.3094635,50.16050339,49.92325211,46.87128067,49.54489517,0,0.06099347980477532,55.36549413823407,0.0,591390.8423440345,558758
685,685,685,46.78287506,88.2620163,72.84277344,4591.015625,3197.92334,5248.292969,1178.610596,19392.63867,3955.524658,3840.058105,18602.76953,21788.24805,22800.69336,17453.24609,46.29394531,47.75484467,49.04677963,54.71583939,51.28523254,52.83855820000001,69.23146820000001,50.58850861,49.86724091,46.57133865,49.52088928,0,1.4948443625722092,55.39567146406854,0.0,590810.8688020819,562717
686,686,686,46.71710587,87.92777252,72.87679291,4585.81543,3198.328125,5117.755859000001,1165.3474119999996,19453.03516,3942.338623,3845.478516,18527.1875,21808.05273,22878.43945,17565.17969,46.29702759,47.74000168,49.03887177,55.09602356,51.29014969,52.83083725,69.19999695,50.50838852,49.82767105,46.20905304,49.47939682,0,3.971926130032559,55.50523185024004,0.0,589811.108762043,566874
687,687,687,46.78288269,87.5171051,72.88200378,4578.386719,3198.733154,4951.794922,1151.003784,19447.95508,3921.78125,3855.468262,18525.22656,21820.63086,22841.75781,17607.67383,46.29102707,47.74000168,49.01486969,53.99818802,51.30815125,52.96683884,69.19999695,49.97627258,49.80367279,45.78327179,49.42338562,0,4.329425108503681,55.61546210271551,0.0,589049.1257201734,577526
688,688,688,46.8829422,87.10643005,72.88200378,4570.95752,3199.137939,4785.833496,1136.660034,19442.875,3901.223877,3865.458008,18523.26758,21833.21094,22805.07617,17650.16797,46.28503036,47.74000168,48.99087143,52.90034866,51.3261528,53.10284042,69.19999695,49.44415665,49.77967072,45.35749435,49.36737823,0,2.024508568052479,55.68102925997779,0.0,587541.7993071893,565599
689,689,689,46.73413086,86.69576263,72.88200378,4563.528809,3197.092041,4619.87207,1122.316406,19437.79492,3880.666504,3875.447754,18521.30664,21845.78906,22768.39258,17692.66211,46.27902985,47.74000168,48.96686935,51.80250931,51.34415436,53.23884201,69.19999695,48.91204071,49.75566864,44.9317131,49.31137085,0,0.3066267132293774,55.683635319466944,0.0,585881.2985150677,570868
690,690,690,46.53417969,86.28509521,72.88200378,4556.100098,3195.034912,4453.910645,1107.9727779999996,19432.71289,3860.108887,3885.4375,18519.34766,21858.36719,22731.71094,17735.1543,46.27303314,47.74000168,48.94287109,50.70466995,51.36215591,53.3748436,69.19999695,48.37992859,49.73166656,44.50593567,49.25535965,0,0.0,55.641810244736476,0.0,583969.5166689678,571794
691,691,691,46.5,85.87442017,72.88200378,4560.569824,3192.977783,4404.274414,1139.626587,19393.93359,3860.466553,3885.298096,18543.37305,21862.25195,22722.82813,17763.45313,46.27000046,47.71151733,48.90125656,50.40261459,51.38692856,53.47146606,69.19282532,48.35684967,49.69842148,44.7534523,49.22014999,0,0.09409475057796612,55.73881860569445,1.0,579445.8497282732,572694
692,692,692,46.5,85.46375275,72.95920563,4567.493164,3190.92041,4384.444336,1186.996948,19329.14453,3866.716797,3871.686035,18612.87305,21849.66797,22770.62891,17768.59375,46.27000046,47.6675148,48.83927917,51.23262787,51.41692352,53.51944733,69.18083191,48.78460693,49.65642929,45.69380569,49.20214844,0,20.058167132958218,55.55848919047877,0.0,586369.1327180378,573594
693,693,693,46.66585922,85.05308533,73.05038452,4574.416504,3188.863281,4364.614258,1234.36731,19264.35352,3872.967285,3858.073975,18682.375,21837.08203,22818.42969,17773.73242,46.27000046,47.62351227,48.77730179,52.06263733,51.44691849,53.5674324,69.16883087,49.2123642,49.6144371,46.63415527,49.18414688,0,0.013461151107446057,55.732961224207614,0.0,584479.0007435004,616382
694,694,694,46.86582565,84.64241791,73.14155579,4581.339844,3186.806152,4344.78418,1281.737549,19199.5625,3879.217529,3844.461914,18751.875,21824.49805,22866.23047,17778.87305,46.27000046,47.57950974,48.71532059,52.89264679,51.47691345,53.61541367,69.15683746,49.64012146,49.57244492,47.57450485,49.16614532,0,1.0455430703192263,55.78768673217071,0.0,583773.1984696349,616005
695,695,695,46.9414711,84.23174286,73.23273468,4588.263184,3185.825684,4324.9541020000015,1329.10791,19134.77148,3885.468018,3830.849854,18821.375,21811.91406,22914.03125,17784.01367,46.27000046,47.53550720000001,48.6533432,53.72266006,51.50691223,53.66339493,69.14483643,50.06787872,49.53045273,48.51485825,49.14814377,0,3.5807757854362094,55.79956214184726,0.0,582751.6252317551,611361
696,696,696,46.99148941,83.82107544,73.32390594,4583.991211,3184.848633,4398.089355,1317.517944,18981.82422,3841.536621,3826.52832,18907.29297,21819.3457,22863.78711,17847.24805,46.27297592,47.50446701,48.65419388,53.98544312,51.513237,53.42082214,69.11375427,50.28900146,49.49358749,48.97812653,49.1104393,0,6.862172522688567,55.736033900961004,0.0,583263.9880369367,606689
697,697,697,47.16584778,83.41040802,73.33799744,4577.402832,3183.871338,4495.188965,1285.651367,18760.625,3783.490967,3834.562744,19021.9375,21864.40039,22613.67188,18005.24414,46.27897644,47.48048019,48.72821045,53.44152832,51.50123978,52.81671906,69.06976318,50.32502365,49.46159363,48.95412064,49.05644608,0,7.540508580414507,55.71121373582643,0.0,584556.7543265359,602018
698,698,698,47.20000076,82.99973297,73.33799744,4570.813965,3182.894287,4592.288574,1253.784668,18539.42578,3725.445557,3842.597168,19136.58008,21909.45508,22363.55664,18163.24219,46.28497696,47.45649338,48.80222702,52.89760971,51.48923874,52.21261978,69.02577209,50.36104202,49.42959976,48.93011475,49.00245285,0,5.744660718016041,55.655721016833766,0.0,585582.7566466186,597346
699,699,699,46.78560257,82.58906555,73.33799744,4564.225586,3187.7451170000004,4689.388672,1221.917969,18318.22656,3667.400146,3850.631592,19251.22266,21954.50977,22113.44336,18321.23828,46.29098129,47.43250656,48.87624359,52.35369492,51.47724152,51.60852051,68.98178101,50.39706421,49.3976059,48.90610886,48.94846344,0,4.057202049967657,55.58770238360886,0.0,586848.9125398708,592675
700,700,700,46.70000076,82.17839813,73.33799744,4557.637207,3192.621826,4786.488281,1190.05127,18097.02734,3609.354492,3858.665771,19365.86719,21999.56445,21863.32813,18479.23438,46.29698181,47.40851974,48.95026016,51.80978012,51.46524048,51.00441742,68.93778992,50.4330864,49.36561584,48.88210297,48.89447021,0,3.4814683293567423,55.54879937479133,0.0,587509.892337162,588003
701,701,701,46.70000076,81.90013123,73.33799744,4558.907715,3188.929932,4845.303711,1206.0217289999996,18054.99609,3618.139648,3861.026611,19382.05078,22070.60547,21766.27539,18554.69531,46.28806686,47.37678528,49.00944901,51.41663361,51.44985962,50.85214615,68.89141083,50.45000076,49.34692764,48.86008072,48.85578537,0,2.0742806125405124,55.55084110085902,0.0,588419.9266214276,583332
702,702,702,46.70000076,81.68917084,73.43509674,4561.782715,3185.188477,4894.205566,1238.218262,18151.94336,3645.802002,3855.810303,19225.41602,22191.09766,21979.70313,18495.10352,46.26407242,47.34078598,49.05144119,51.23859406,51.43185425,51.26016998,68.84341431,50.45000076,49.34092712,48.84008026,48.82978821,0,1.032096892089168,55.5500630676204,0.0,589765.471746254,589757
703,703,703,46.7829895,81.47821045,73.54993439,4564.657715,3189.700684,4943.10791,1270.414917,18248.88867,3673.464111,3850.593994,19068.7832,22311.58984,22193.13086,18435.50977,46.24008179,47.30478287,49.09343338,51.0605545,51.41384888,51.66819763,68.79541779,50.45000076,49.33492661,48.8200798,48.80379105,0,0.40665590721335576,55.64988526800674,1.0,585329.3853358268,596258
704,704,704,46.79999924,81.26725006,73.66477203,4567.532715,3194.25415,4992.009765999999,1302.611572,18345.83398,3701.126465,3845.377686,18912.14844,22432.08203,22406.56055,18375.91797,46.21608734,47.26877975,49.13542938,50.88251877,51.39584351,52.07622147,68.74741364,50.45000076,49.32892609,48.80007935,48.77779388,0,14.635005143319468,55.56546551536273,0.0,593289.0059037224,604875
705,705,705,46.79999924,81.05628967,73.77960968,4570.408203,3185.535156,5040.912109000001,1334.808105,18442.7793,3728.788574,3840.161621,18755.51367,22552.57422,22619.98828,18316.32422,46.19209671,47.23277664,49.17742157,50.70447922,51.37783813,52.4842453,68.69941711,50.45000076,49.32292557,48.78007889,48.75179672,0,0.0,55.59050717475459,0.0,593165.0302747351,613506
706,706,706,46.79999924,80.84532928,73.89444733,4576.20459,3176.73999,5062.569336,1307.338013,18507.89453,3716.093994,3840.120605,18738.01563,22584.85352,22801.55078,18307.66406,46.17404938,47.20322418,49.2166481,50.80491257,51.36999893,52.75377274,68.68000031,50.26605225,49.31692505,48.77000046,48.73344803,0,0.2869744658956357,55.616780603864996,0.0,593832.952167345,584277
707,707,707,46.71711349,80.6343689,73.91200256,4582.604492,3182.202148,5077.251953,1259.605957,18548.45313,3692.003418,3846.931396,18963.58984,22450.24414,22918.26172,18381.96484,46.16204453,47.17721558,49.25265884,51.30087279999999,51.36999893,52.85176849,68.68000031,49.91807556,49.31092453,48.77000046,48.72145081,0,0.0,55.623187123651135,0.0,594893.6605726844,587033
708,708,708,46.70000076,80.42340088,73.91200256,4589.004395,3187.745605,5091.934082,1211.873779,18589.01367,3667.912842,3853.741943,19189.16211,22315.63672,23034.9707,18456.26758,46.15003967,47.15120697,49.2886734,51.79683685,51.36999893,52.94976044,68.68000031,49.57010269,49.30492401,48.77000046,48.70945358,0,0.0,55.628164329331796,0.0,595706.823615265,590094
709,709,709,46.67235947,80.21244049,73.91200256,4595.403809,3186.311035,5106.616211,1164.141724,18629.57227,3643.822021,3860.552734,19414.73438,22181.0293,23151.68164,18530.56836,46.13803864,47.12519836,49.32468414,52.29279709,51.36999893,53.04775238,68.68000031,49.22212982,49.29891968,48.77000046,48.69745636,0,0.0,55.64034797990426,0.0,596309.3364782336,593156
710,710,710,46.63902664,80.0014801,73.91200256,4601.803711,3184.845703,5121.29834,1116.409668,18670.13086,3619.731445,3867.363281,19640.30859,22046.41992,23268.39063,18604.86914,46.12603378,47.09919357,49.36069489,52.78875732,51.36999893,53.14574432,68.68000031,48.87415695,49.29291916,48.77000046,48.68546295,0,0.0,55.650518461299995,0.0,596680.6383544371,596217
711,711,711,46.60569382,79.66418457,73.91200256,4600.658203,3191.149414,5092.308594,1115.621704,18718.17773,3632.235107,3867.980469,19734.62305,21961.28711,23485.73438,18629.63086,46.11104584,47.11844254,49.34938812,53.02138519,51.35646439,53.20000076,68.68358612,48.57793427,49.29308319,48.73121643,48.6832695,0,0.0,55.63480364338763,0.0,597109.9257848455,599278
712,712,712,46.59999847,79.26213837,73.99365997,4597.970215,3197.483154,5052.237305,1130.75708,18772.00586,3655.089355,3860.365234,19598.1543,21969.62695,23907.5,18573.26758,46.09304428,47.16242981,49.28340149,52.87937546,51.33247757,53.20000076,68.68958282,48.32793427,49.2990799,48.65323639,48.68927002,0,0.29169213839563923,55.59448826793705,0.0,597503.3409041231,602199
713,713,713,46.51711273,78.86009979,74.090065,4595.2817380000015,3195.986084,5012.166015999999,1145.892334,18825.83594,3677.943604,3852.75,19461.68359,21977.96875,24329.26758,18516.90234,46.07504272,47.2064209,49.21741486,52.73736191,51.30849075,53.20000076,68.69558716,48.07793427,49.30508041,48.57525635,48.69527054,0,0.05575237281919598,55.550354476158745,0.0,597779.7737930383,605118
714,714,714,46.58293915,78.45806122,74.18646240000002,4592.59375,3194.443359,4972.0947270000015,1161.0275880000004,18879.66602,3700.797852,3845.134521,19325.21484,21986.30859,24751.03516,18460.53906,46.05704117,47.25040817,49.15142822,52.59535217,51.28450394,53.20000076,68.70158386,47.82793045,49.31107712,48.49727631,48.70127106,0,0.011001157680212259,55.53684110549396,0.0,597922.724038123,608037
715,715,715,46.51723099,78.05601501,74.28286743,4589.9052729999985,3192.900391,4932.023438,1176.162964,18933.49414,3723.6521,3837.519287,19188.74609,21994.65039,25172.80078,18404.17578,46.03903961,47.29439926,49.08544159,52.45334244,51.26051712,53.20000076,68.7075882,47.57793045,49.31707764,48.41929245,48.70727158,0,0.0,55.499067846003115,0.0,598068.9843017451,610956
716,716,716,46.74874878,77.89044189,74.37927246,4589.169434,3191.357422,4911.770996,1183.801147,19059.06055,3754.181152,3839.247314,19017.92969,21983.85938,25496.75586,18393.93359,46.03298569,47.24288177,49.02408218,52.22957993,51.26348114,53.19464111,68.69805145,47.79182816,49.31077194,48.32840347,48.70345306,0,0.05178614209073373,55.53324441361649,0.0,598085.7653404985,613875
717,717,717,46.88286209,77.84577942,74.43735504,4588.831543,3190.380371,4896.581055,1188.893188,19240.6543,3786.875,3853.417969,18786.81641,21937.01563,25622.30469,18459.12109,46.03898239,47.13887024,48.96809006,51.88967896,51.28749084,53.18264389,68.67806244,48.41996002,49.29277039,48.22439575,48.69145584,0,0.03146395708899519,55.55203294084605,0.0,597685.0060396608,590541
718,718,718,46.40280151,77.80110931,74.48852539,4588.493164,3189.405762000001,4881.3911130000015,1193.985229,19422.24805,3819.569092,3867.588623,18555.70313,21890.17188,25747.85352,18524.30664,46.04498291,47.03485870000001,48.91210175,51.54977798,51.31150055,53.17064667,68.65807343,49.04808807,49.27476883,48.12038803,48.6794548,1,0.12837718868035353,55.4742575998704,0.0,598515.519229888,603700
719,719,719,46.29999924,77.75644684,74.53969574,4588.1552729999985,3190.692871,4866.201172,1199.077271,19603.83984,3852.262939,3881.759277,18324.58984,21843.32617,25873.40234,18589.49414,46.05098343,46.93084335,48.85610962,51.20988083,51.33551025,53.15864944,68.63808441,49.67621994,49.25676727,48.01638412,48.66745377,2,1.2546472710961574,55.44535042807591,0.0,598725.0914360749,601223
720,720,720,46.29999924,77.71177673,74.59087372,4587.817383,3191.993652,4851.01123,1204.169434,19785.43359,3884.956787,3895.929932,18093.47656,21796.48242,25998.94922,18654.67969,46.05698013,46.82683182,48.80011749,50.86997986,51.35951996,53.14665222,68.61810303,50.30434799,49.23876572,47.9123764,48.65545654,0,3.7902740706105025,55.49644134615981,0.0,596594.723546329,598626
721,721,721,46.29999924,77.66711426,74.64204407,4582.85791,3193.294434,4886.882324,1156.977661,19850.27344,3886.948975,3899.835449,17971.94922,21793.375,25982.32617,18696.95313,46.08382797,46.83391953,48.75613403,50.65188217,51.34182358,52.89233398,68.60643005,50.593647,49.22384262,47.92056656,48.64345169,0,3.0142100060020844,55.483724630520484,0.0,595405.877008968,594572
